,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,GAME_ID
307,Iowa ,20,21,1,31,25,10,4,11,18,0.3636363636363636,2.272727272727273,2022,0.6,0.7241379310344828,0.46153846153846156,0.9523809523809523,7,7,1,7,10,3,3,4,4,27,1.0,4.0,1.0,1.0,0.5,1.0,Illinois State ,10,13,15,19,10,5,1,12,18,0.1408450704225352,0.8333333333333334,0.29577464788732394,0.42857142857142855,0.16666666666666666,0.7692307692307693,4,5,5,4,3,2,1,2,4,25,0.4,3.0,0.47619047619047616,1.0,0.3333333333333333,1.0,153
308,IUPUI ,13,16,12,25,13,5,5,9,16,0.1805555555555555,1.4444444444444444,2022,0.3611111111111111,0.48717948717948717,0.21212121212121213,0.8125,8,8,8,5,6,2,1,4,5,18,0.6153846153846154,6.0,0.4,1.0,0.3333333333333333,1.0,Oklahoma ,16,24,8,32,16,7,4,10,15,0.2539682539682539,1.6,0.42857142857142855,0.475,0.34782608695652173,0.6666666666666666,8,9,3,8,4,3,2,2,5,22,0.7272727272727273,3.0,0.6428571428571429,1.0,0.6666666666666666,1.0,154
309,Oklahoma ,16,24,8,32,16,7,4,10,15,0.2539682539682539,1.6,2022,0.42857142857142855,0.475,0.34782608695652173,0.6666666666666666,8,9,3,8,4,3,2,2,5,22,0.7272727272727273,3.0,0.6428571428571429,1.0,0.6666666666666666,1.0,IUPUI ,13,16,12,25,13,5,5,9,16,0.1805555555555555,1.4444444444444444,0.3611111111111111,0.48717948717948717,0.21212121212121213,0.8125,8,8,8,5,6,2,1,4,5,18,0.6153846153846154,6.0,0.4,1.0,0.3333333333333333,1.0,154
310,Jackson State ,19,29,12,28,11,5,4,15,23,0.2794117647058823,0.7333333333333333,2022,0.36764705882352944,0.32075471698113206,0.5333333333333333,0.6551724137931034,7,11,3,9,4,1,2,4,5,21,0.6363636363636364,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,Louisiana State ,21,31,9,28,18,10,9,11,20,0.2837837837837837,1.6363636363636365,0.40540540540540543,0.4307692307692308,0.2222222222222222,0.6774193548387096,8,13,5,9,8,4,7,3,5,26,0.4,5.0,0.5217391304347826,0.5454545454545454,0.4,0.6153846153846154,155
311,Louisiana State ,21,31,9,28,18,10,9,11,20,0.2837837837837837,1.6363636363636365,2022,0.40540540540540543,0.4307692307692308,0.2222222222222222,0.6774193548387096,8,13,5,9,8,4,7,3,5,26,0.4,5.0,0.5217391304347826,0.5454545454545454,0.4,0.6153846153846154,Jackson State ,19,29,12,28,11,5,4,15,23,0.2794117647058823,0.7333333333333333,0.36764705882352944,0.32075471698113206,0.5333333333333333,0.6551724137931034,7,11,3,9,4,1,2,4,5,21,0.6363636363636364,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,155
312,Kansas ,8,10,5,17,10,3,4,18,18,0.1379310344827586,0.5555555555555556,2022,0.4482758620689655,0.44680851063829785,0.45454545454545453,0.8,3,5,3,5,4,1,3,4,4,13,0.75,2.0,0.8,0.8,1.0,1.0,Stanford ,10,11,9,23,19,11,5,14,13,0.1666666666666666,1.3571428571428572,0.5666666666666667,0.6176470588235294,0.5,0.9090909090909091,2,2,3,9,4,6,2,3,3,36,0.5,2.0,0.6666666666666666,1.0,0.5454545454545454,1.0,156
313,Stanford ,10,11,9,23,19,11,5,14,13,0.1666666666666666,1.3571428571428572,2022,0.5666666666666667,0.6176470588235294,0.5,0.9090909090909091,2,2,3,9,4,6,2,3,3,36,0.5,2.0,0.6666666666666666,1.0,0.5454545454545454,1.0,Kansas ,8,10,5,17,10,3,4,18,18,0.1379310344827586,0.5555555555555556,0.4482758620689655,0.44680851063829785,0.45454545454545453,0.8,3,5,3,5,4,1,3,4,4,13,0.75,2.0,0.8,0.8,1.0,1.0,156
314,Kansas State ,12,14,4,18,9,5,2,16,14,0.2448979591836734,0.5625,2022,0.3877551020408163,0.5,0.28,0.8571428571428571,3,4,2,6,3,4,1,5,4,17,0.5,2.0,0.5,0.75,0.5,1.0,NC State ,10,16,8,22,16,9,1,6,13,0.15625,2.6666666666666665,0.546875,0.5777777777777777,0.47368421052631576,0.625,3,3,1,5,4,1,0,1,2,18,3.0,4.0,1.0,1.0,1.0,1.0,157
315,NC State ,10,16,8,22,16,9,1,6,13,0.15625,2.6666666666666665,2022,0.546875,0.5777777777777777,0.47368421052631576,0.625,3,3,1,5,4,1,0,1,2,18,3.0,4.0,1.0,1.0,1.0,1.0,Kansas State ,12,14,4,18,9,5,2,16,14,0.2448979591836734,0.5625,0.3877551020408163,0.5,0.28,0.8571428571428571,3,4,2,6,3,4,1,5,4,17,0.5,2.0,0.5,0.75,0.5,1.0,157
316,Kansas State ,19,22,6,30,7,6,3,11,11,0.3584905660377358,0.6363636363636364,2022,0.2641509433962264,0.28205128205128205,0.21428571428571427,0.8636363636363636,10,12,2,13,2,1,1,2,4,20,0.9090909090909092,1.0,0.45454545454545453,0.45454545454545453,0.5,0.875,Washington State ,9,14,8,31,5,2,2,17,23,0.1607142857142857,0.2941176470588235,0.25,0.3235294117647059,0.13636363636363635,0.6428571428571429,5,6,3,11,2,1,1,4,4,20,1.0,1.0,0.3888888888888889,0.5454545454545454,0.25,0.8333333333333334,158
317,Washington State ,9,14,8,31,5,2,2,17,23,0.1607142857142857,0.2941176470588235,2022,0.25,0.3235294117647059,0.13636363636363635,0.6428571428571429,5,6,3,11,2,1,1,4,4,20,1.0,1.0,0.3888888888888889,0.5454545454545454,0.25,0.8333333333333334,Kansas State ,19,22,6,30,7,6,3,11,11,0.3584905660377358,0.6363636363636364,0.2641509433962264,0.28205128205128205,0.21428571428571427,0.8636363636363636,10,12,2,13,2,1,1,2,4,20,0.9090909090909092,1.0,0.45454545454545453,0.45454545454545453,0.5,0.875,158
318,Longwood ,13,16,15,21,9,4,2,14,18,0.1884057971014492,0.6428571428571429,2022,0.3333333333333333,0.3783783783783784,0.28125,0.8125,4,4,4,6,6,2,1,4,3,25,0.2,1.5,0.4,0.5555555555555556,0.38461538461538464,1.0,NC State ,16,22,18,26,15,9,5,12,19,0.2222222222222222,1.25,0.5,0.5957446808510638,0.32,0.7272727272727273,7,8,5,4,5,3,1,3,3,16,1.4,1.0,0.875,1.0,0.6666666666666666,0.875,159
319,NC State ,16,22,18,26,15,9,5,12,19,0.2222222222222222,1.25,2022,0.5,0.5957446808510638,0.32,0.7272727272727273,7,8,5,4,5,3,1,3,3,16,1.4,1.0,0.875,1.0,0.6666666666666666,0.875,Longwood ,13,16,15,21,9,4,2,14,18,0.1884057971014492,0.6428571428571429,0.3333333333333333,0.3783783783783784,0.28125,0.8125,4,4,4,6,6,2,1,4,3,25,0.2,1.5,0.4,0.5555555555555556,0.38461538461538464,1.0,159
320,Louisville ,4,7,11,18,5,13,2,15,17,0.0634920634920634,0.3333333333333333,2022,0.42857142857142855,0.4727272727272727,0.125,0.5714285714285714,2,4,4,7,3,4,1,4,5,18,0.1818181818181818,0.75,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.6666666666666666,South Carolina ,12,17,8,24,19,11,4,14,11,0.2105263157894736,1.3571428571428572,0.47368421052631576,0.525,0.35294117647058826,0.7058823529411765,6,7,6,12,4,2,2,5,3,23,0.5,2.0,0.7142857142857143,0.8333333333333334,0.5,1.0,160
321,South Carolina ,12,17,8,24,19,11,4,14,11,0.2105263157894736,1.3571428571428572,2022,0.47368421052631576,0.525,0.35294117647058826,0.7058823529411765,6,7,6,12,4,2,2,5,3,23,0.5,2.0,0.7142857142857143,0.8333333333333334,0.5,1.0,Louisville ,4,7,11,18,5,13,2,15,17,0.0634920634920634,0.3333333333333333,0.42857142857142855,0.4727272727272727,0.125,0.5714285714285714,2,4,4,7,3,4,1,4,5,18,0.1818181818181818,0.75,0.5454545454545454,0.5454545454545454,0.3333333333333333,0.6666666666666666,160
322,Maryland ,17,23,10,13,8,12,3,7,23,0.25,1.1428571428571428,2022,0.3382352941176471,0.40816326530612246,0.15789473684210525,0.7391304347826086,10,12,5,4,2,5,3,2,5,25,0.625,2.0,0.4375,0.5,1.0,1.0,Stanford ,14,21,15,30,15,3,10,18,22,0.2456140350877192,0.8333333333333334,0.45614035087719296,0.5555555555555556,0.2857142857142857,0.6666666666666666,6,9,4,7,6,1,5,3,5,19,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,161
323,Stanford ,14,21,15,30,15,3,10,18,22,0.2456140350877192,0.8333333333333334,2022,0.45614035087719296,0.5555555555555556,0.2857142857142857,0.6666666666666666,6,9,4,7,6,1,5,3,5,19,0.6666666666666666,2.0,1.0,1.0,1.0,1.0,Maryland ,17,23,10,13,8,12,3,7,23,0.25,1.1428571428571428,0.3382352941176471,0.40816326530612246,0.15789473684210525,0.7391304347826086,10,12,5,4,2,5,3,2,5,25,0.625,2.0,0.4375,0.5,1.0,1.0,161
324,Massachusetts ,13,14,8,12,15,10,0,9,17,0.203125,1.6666666666666667,2022,0.453125,0.4583333333333333,0.4375,0.9285714285714286,4,4,3,3,6,5,0,7,3,31,0.2857142857142857,2.5,1.0,1.0,0.75,1.0,Notre Dame ,14,19,12,23,18,6,3,13,12,0.2372881355932203,1.3846153846153846,0.576271186440678,0.6428571428571429,0.4117647058823529,0.7368421052631579,6,8,2,10,11,1,2,6,2,19,0.5454545454545454,2.0,0.7272727272727273,1.0,0.625,1.0,162
325,Notre Dame ,14,19,12,23,18,6,3,13,12,0.2372881355932203,1.3846153846153846,2022,0.576271186440678,0.6428571428571429,0.4117647058823529,0.7368421052631579,6,8,2,10,11,1,2,6,2,19,0.5454545454545454,2.0,0.7272727272727273,1.0,0.625,1.0,Massachusetts ,13,14,8,12,15,10,0,9,17,0.203125,1.6666666666666667,0.453125,0.4583333333333333,0.4375,0.9285714285714286,4,4,3,3,6,5,0,7,3,31,0.2857142857142857,2.5,1.0,1.0,0.75,1.0,162
326,Mercer ,9,14,8,20,4,8,2,18,18,0.1607142857142857,0.2222222222222222,2022,0.23214285714285715,0.22727272727272727,0.25,0.6428571428571429,6,8,3,2,1,5,0,5,3,12,2.0,0.2,0.5,1.0,0.3333333333333333,1.0,Connecticut ,11,19,18,32,19,14,2,15,15,0.1641791044776119,1.2666666666666666,0.44776119402985076,0.45,0.4444444444444444,0.5789473684210527,2,2,4,4,5,4,1,3,3,13,0.3333333333333333,5.0,0.75,0.6,1.0,1.0,163
327,Connecticut ,11,19,18,32,19,14,2,15,15,0.1641791044776119,1.2666666666666666,2022,0.44776119402985076,0.45,0.4444444444444444,0.5789473684210527,2,2,4,4,5,4,1,3,3,13,0.3333333333333333,5.0,0.75,0.6,1.0,1.0,Mercer ,9,14,8,20,4,8,2,18,18,0.1607142857142857,0.2222222222222222,0.23214285714285715,0.22727272727272727,0.25,0.6428571428571429,6,8,3,2,1,5,0,5,3,12,2.0,0.2,0.5,1.0,0.3333333333333333,1.0,163
328,Miami ,6,8,3,20,6,6,4,18,15,0.1304347826086956,0.3333333333333333,2022,0.2391304347826087,0.2222222222222222,0.2631578947368421,0.75,2,4,2,4,2,1,1,4,3,6,0.2,1.0,0.2222222222222222,0.2857142857142857,0.0,0.5,South Carolina ,9,16,18,26,9,5,8,14,10,0.1475409836065573,0.6428571428571429,0.29508196721311475,0.32558139534883723,0.2222222222222222,0.5625,2,6,5,12,4,2,2,4,4,10,0.3333333333333333,2.0,0.3333333333333333,0.5,0.6666666666666666,1.0,164
329,South Carolina ,9,16,18,26,9,5,8,14,10,0.1475409836065573,0.6428571428571429,2022,0.29508196721311475,0.32558139534883723,0.2222222222222222,0.5625,2,6,5,12,4,2,2,4,4,10,0.3333333333333333,2.0,0.3333333333333333,0.5,0.6666666666666666,1.0,Miami ,6,8,3,20,6,6,4,18,15,0.1304347826086956,0.3333333333333333,0.2391304347826087,0.2222222222222222,0.2631578947368421,0.75,2,4,2,4,2,1,1,4,3,6,0.2,1.0,0.2222222222222222,0.2857142857142857,0.0,0.5,164
330,Michigan ,15,20,10,24,9,6,2,21,12,0.3260869565217391,0.4285714285714285,2022,0.34782608695652173,0.40625,0.21428571428571427,0.75,10,13,5,6,3,3,1,4,3,18,1.0,1.0,1.0,1.0,0.0,0.7692307692307693,Louisville ,7,9,6,20,12,15,4,11,17,0.1206896551724138,1.0909090909090908,0.43103448275862066,0.46511627906976744,0.3333333333333333,0.7777777777777778,3,4,2,14,4,6,1,4,4,22,0.3333333333333333,4.0,0.6,0.6153846153846154,0.75,1.0,165
331,Louisville ,7,9,6,20,12,15,4,11,17,0.1206896551724138,1.0909090909090908,2022,0.43103448275862066,0.46511627906976744,0.3333333333333333,0.7777777777777778,3,4,2,14,4,6,1,4,4,22,0.3333333333333333,4.0,0.6,0.6153846153846154,0.75,1.0,Michigan ,15,20,10,24,9,6,2,21,12,0.3260869565217391,0.4285714285714285,0.34782608695652173,0.40625,0.21428571428571427,0.75,10,13,5,6,3,3,1,4,3,18,1.0,1.0,1.0,1.0,0.0,0.7692307692307693,165
332,Missouri State ,12,17,18,28,10,5,6,21,20,0.1904761904761904,0.4761904761904761,2022,0.3333333333333333,0.3220338983050847,0.5,0.7058823529411765,5,6,3,6,3,3,4,4,4,15,0.3846153846153846,1.0,0.5,0.5,0.0,1.0,Ohio State ,20,30,10,17,11,13,7,10,18,0.3571428571428571,1.1,0.3392857142857143,0.3888888888888889,0.25,0.6666666666666666,10,12,2,4,5,5,2,3,3,25,0.8333333333333334,3.0,0.5833333333333334,0.75,0.5,1.0,166
333,Ohio State ,20,30,10,17,11,13,7,10,18,0.3571428571428571,1.1,2022,0.3392857142857143,0.3888888888888889,0.25,0.6666666666666666,10,12,2,4,5,5,2,3,3,25,0.8333333333333334,3.0,0.5833333333333334,0.75,0.5,1.0,Missouri State ,12,17,18,28,10,5,6,21,20,0.1904761904761904,0.4761904761904761,0.3333333333333333,0.3220338983050847,0.5,0.7058823529411765,5,6,3,6,3,3,4,4,4,15,0.3846153846153846,1.0,0.5,0.5,0.0,1.0,166
334,Montana State ,3,4,8,21,9,10,1,15,14,0.0461538461538461,0.6,2022,0.23076923076923078,0.2682926829268293,0.16666666666666666,0.75,2,2,3,4,2,3,1,6,2,6,0.2,2.0,0.25,0.2222222222222222,0.25,1.0,Stanford ,11,17,15,35,20,12,8,15,10,0.1692307692307692,1.3333333333333333,0.4461538461538462,0.46511627906976744,0.4090909090909091,0.6470588235294118,3,7,7,5,5,4,4,3,1,13,0.4285714285714285,5.0,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,167
335,Stanford ,11,17,15,35,20,12,8,15,10,0.1692307692307692,1.3333333333333333,2022,0.4461538461538462,0.46511627906976744,0.4090909090909091,0.6470588235294118,3,7,7,5,5,4,4,3,1,13,0.4285714285714285,5.0,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,Montana State ,3,4,8,21,9,10,1,15,14,0.0461538461538461,0.6,0.23076923076923078,0.2682926829268293,0.16666666666666666,0.75,2,2,3,4,2,3,1,6,2,6,0.2,2.0,0.25,0.2222222222222222,0.25,1.0,167
336,Nevada-Las Vegas ,10,16,4,28,11,1,1,16,17,0.2040816326530612,0.6875,2022,0.5306122448979592,0.5833333333333334,0.38461538461538464,0.625,3,4,1,10,5,1,1,5,5,16,0.3333333333333333,1.0,0.7,0.7,0.6,1.0,Arizona ,18,28,2,19,10,11,3,7,21,0.3214285714285714,1.4285714285714286,0.44642857142857145,0.525,0.25,0.6428571428571429,8,13,1,7,4,4,2,2,5,30,0.5,2.0,0.5263157894736842,1.0,0.5,0.75,168
337,Arizona ,18,28,2,19,10,11,3,7,21,0.3214285714285714,1.4285714285714286,2022,0.44642857142857145,0.525,0.25,0.6428571428571429,8,13,1,7,4,4,2,2,5,30,0.5,2.0,0.5263157894736842,1.0,0.5,0.75,Nevada-Las Vegas ,10,16,4,28,11,1,1,16,17,0.2040816326530612,0.6875,0.5306122448979592,0.5833333333333334,0.38461538461538464,0.625,3,4,1,10,5,1,1,5,5,16,0.3333333333333333,1.0,0.7,0.7,0.6,1.0,168
338,North Carolina ,19,24,7,30,15,9,3,13,6,0.3725490196078431,1.1538461538461535,2022,0.4117647058823529,0.4523809523809524,0.2222222222222222,0.7916666666666666,9,10,3,9,5,4,2,3,1,19,0.9,2.0,0.8,0.8,0.5,1.0,Arizona ,4,7,8,21,14,6,3,14,21,0.0677966101694915,1.0,0.288135593220339,0.3125,0.25925925925925924,0.5714285714285714,1,2,3,4,3,2,1,3,4,15,0.3333333333333333,2.0,0.5714285714285714,0.75,0.5,1.0,169
339,Arizona ,4,7,8,21,14,6,3,14,21,0.0677966101694915,1.0,2022,0.288135593220339,0.3125,0.25925925925925924,0.5714285714285714,1,2,3,4,3,2,1,3,4,15,0.3333333333333333,2.0,0.5714285714285714,0.75,0.5,1.0,North Carolina ,19,24,7,30,15,9,3,13,6,0.3725490196078431,1.1538461538461535,0.4117647058823529,0.4523809523809524,0.2222222222222222,0.7916666666666666,9,10,3,9,5,4,2,3,1,19,0.9,2.0,0.8,0.8,0.5,1.0,169
340,North Carolina ,10,16,4,22,12,6,2,12,19,0.1923076923076923,1.0,2022,0.46153846153846156,0.5121951219512195,0.2727272727272727,0.625,4,6,1,6,3,2,1,4,4,23,0.2222222222222222,1.0,1.0,1.0,0.6666666666666666,1.0,South Carolina ,16,22,25,23,8,5,5,14,17,0.2318840579710145,0.5714285714285714,0.3333333333333333,0.32,0.3684210526315789,0.7272727272727273,12,13,12,10,4,2,2,3,4,28,0.9230769230769232,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.42857142857142855,0.9230769230769231,170
341,South Carolina ,16,22,25,23,8,5,5,14,17,0.2318840579710145,0.5714285714285714,2022,0.3333333333333333,0.32,0.3684210526315789,0.7272727272727273,12,13,12,10,4,2,2,3,4,28,0.9230769230769232,0.6666666666666666,0.6153846153846154,0.6666666666666666,0.42857142857142855,0.9230769230769231,North Carolina ,10,16,4,22,12,6,2,12,19,0.1923076923076923,1.0,0.46153846153846156,0.5121951219512195,0.2727272727272727,0.625,4,6,1,6,3,2,1,4,4,23,0.2222222222222222,1.0,1.0,1.0,0.6666666666666666,1.0,170
342,Notre Dame ,4,5,4,25,9,5,6,15,14,0.0754716981132075,0.6,2022,0.5094339622641509,0.6111111111111112,0.29411764705882354,0.8,4,5,2,8,6,3,3,5,4,21,0.6666666666666666,1.5,0.6,0.75,0.3333333333333333,0.8,NC State ,11,14,11,18,9,12,1,10,5,0.1774193548387097,0.9,0.4032258064516129,0.45454545454545453,0.2777777777777778,0.7857142857142857,6,7,3,7,2,4,1,3,1,16,0.6,0.5,0.5,0.5,0.5,1.0,171
343,NC State ,11,14,11,18,9,12,1,10,5,0.1774193548387097,0.9,2022,0.4032258064516129,0.45454545454545453,0.2777777777777778,0.7857142857142857,6,7,3,7,2,4,1,3,1,16,0.6,0.5,0.5,0.5,0.5,1.0,Notre Dame ,4,5,4,25,9,5,6,15,14,0.0754716981132075,0.6,0.5094339622641509,0.6111111111111112,0.29411764705882354,0.8,4,5,2,8,6,3,3,5,4,21,0.6666666666666666,1.5,0.6,0.75,0.3333333333333333,0.8,171
344,Notre Dame ,16,23,8,29,24,16,5,13,22,0.2105263157894736,1.8461538461538465,2022,0.5394736842105263,0.6078431372549019,0.4,0.6956521739130435,11,11,2,7,12,4,3,4,4,29,0.8461538461538461,6.0,0.7272727272727273,0.7272727272727273,0.5833333333333334,1.0,Oklahoma ,16,26,13,22,14,7,5,28,15,0.2461538461538461,0.5,0.3230769230769231,0.3409090909090909,0.2857142857142857,0.6153846153846154,7,12,5,3,4,2,4,6,3,19,1.0,0.8,0.5,1.0,0.3,1.0,172
345,Oklahoma ,16,26,13,22,14,7,5,28,15,0.2461538461538461,0.5,2022,0.3230769230769231,0.3409090909090909,0.2857142857142857,0.6153846153846154,7,12,5,3,4,2,4,6,3,19,1.0,0.8,0.5,1.0,0.3,1.0,Notre Dame ,16,23,8,29,24,16,5,13,22,0.2105263157894736,1.8461538461538465,0.5394736842105263,0.6078431372549019,0.4,0.6956521739130435,11,11,2,7,12,4,3,4,4,29,0.8461538461538461,6.0,0.7272727272727273,0.7272727272727273,0.5833333333333334,1.0,172
346,Ohio State ,13,16,6,33,16,5,4,19,22,0.2241379310344827,0.8421052631578947,2022,0.4827586206896552,0.5,0.45454545454545453,0.8125,3,4,2,8,8,3,1,6,4,23,0.75,3.0,0.5555555555555556,1.0,0.6666666666666666,1.0,Louisiana State ,12,22,12,18,8,13,5,10,14,0.1764705882352941,0.8,0.36764705882352944,0.38333333333333336,0.25,0.5454545454545454,7,13,5,5,4,4,1,3,4,32,0.5,2.0,1.0,1.0,0.25,1.0,173
347,Louisiana State ,12,22,12,18,8,13,5,10,14,0.1764705882352941,0.8,2022,0.36764705882352944,0.38333333333333336,0.25,0.5454545454545454,7,13,5,5,4,4,1,3,4,32,0.5,2.0,1.0,1.0,0.25,1.0,Ohio State ,13,16,6,33,16,5,4,19,22,0.2241379310344827,0.8421052631578947,0.4827586206896552,0.5,0.45454545454545453,0.8125,3,4,2,8,8,3,1,6,4,23,0.75,3.0,0.5555555555555556,1.0,0.6666666666666666,1.0,173
348,Ohio State ,7,7,12,18,10,11,5,17,17,0.1147540983606557,0.5882352941176471,2022,0.4262295081967213,0.4489795918367347,0.3333333333333333,1.0,2,2,2,5,4,4,2,6,3,19,0.3333333333333333,1.0,0.6,0.6,0.75,1.0,Texas ,12,15,10,18,9,12,4,17,12,0.2181818181818181,0.5294117647058824,0.4727272727272727,0.47058823529411764,0.5,0.8,3,4,3,5,3,1,1,3,4,17,0.6,1.0,0.6363636363636364,0.6363636363636364,0.0,1.0,174
349,Texas ,12,15,10,18,9,12,4,17,12,0.2181818181818181,0.5294117647058824,2022,0.4727272727272727,0.47058823529411764,0.5,0.8,3,4,3,5,3,1,1,3,4,17,0.6,1.0,0.6363636363636364,0.6363636363636364,0.0,1.0,Ohio State ,7,7,12,18,10,11,5,17,17,0.1147540983606557,0.5882352941176471,0.4262295081967213,0.4489795918367347,0.3333333333333333,1.0,2,2,2,5,4,4,2,6,3,19,0.3333333333333333,1.0,0.6,0.6,0.75,1.0,174
350,Princeton ,8,10,10,17,8,5,2,8,15,0.1290322580645161,1.0,2022,0.3387096774193548,0.35555555555555557,0.29411764705882354,0.8,4,4,5,10,2,2,1,4,4,13,0.3076923076923077,2.0,0.5,0.5,0.6,1.0,Indiana ,8,11,1,27,11,5,5,16,13,0.1860465116279069,0.6875,0.5116279069767442,0.5806451612903226,0.3333333333333333,0.7272727272727273,3,4,1,7,4,1,4,6,3,15,0.4285714285714285,1.5,0.8333333333333334,1.0,0.5,1.0,175
351,Indiana ,8,11,1,27,11,5,5,16,13,0.1860465116279069,0.6875,2022,0.5116279069767442,0.5806451612903226,0.3333333333333333,0.7272727272727273,3,4,1,7,4,1,4,6,3,15,0.4285714285714285,1.5,0.8333333333333334,1.0,0.5,1.0,Princeton ,8,10,10,17,8,5,2,8,15,0.1290322580645161,1.0,0.3387096774193548,0.35555555555555557,0.29411764705882354,0.8,4,4,5,10,2,2,1,4,4,13,0.3076923076923077,2.0,0.5,0.5,0.6,1.0,175
352,Princeton ,14,20,4,26,9,6,2,18,17,0.2641509433962264,0.5,2022,0.49056603773584906,0.5348837209302325,0.3,0.7,9,11,1,7,2,3,2,6,4,29,0.6,1.0,0.75,0.75,1.0,1.0,Kentucky ,18,24,8,20,10,8,1,15,20,0.3214285714285714,0.6666666666666666,0.35714285714285715,0.3902439024390244,0.26666666666666666,0.75,7,7,1,7,3,6,1,4,5,17,1.25,1.0,1.0,1.0,0.3333333333333333,1.0,176
353,Kentucky ,18,24,8,20,10,8,1,15,20,0.3214285714285714,0.6666666666666666,2022,0.35714285714285715,0.3902439024390244,0.26666666666666666,0.75,7,7,1,7,3,6,1,4,5,17,1.25,1.0,1.0,1.0,0.3333333333333333,1.0,Princeton ,14,20,4,26,9,6,2,18,17,0.2641509433962264,0.5,0.49056603773584906,0.5348837209302325,0.3,0.7,9,11,1,7,2,3,2,6,4,29,0.6,1.0,0.75,0.75,1.0,1.0,176
354,South Dakota ,13,17,3,23,10,10,2,14,18,0.2549019607843137,0.7142857142857143,2022,0.39215686274509803,0.34285714285714286,0.5,0.7647058823529411,4,5,1,7,5,4,1,3,5,16,1.0,2.0,0.6,1.0,0.6666666666666666,1.0,Baylor ,8,12,9,26,15,4,3,19,22,0.1481481481481481,0.7894736842105263,0.3148148148148148,0.42857142857142855,0.19230769230769232,0.6666666666666666,2,3,3,7,5,2,1,5,5,13,0.2222222222222222,1.25,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.0,177
355,Baylor ,8,12,9,26,15,4,3,19,22,0.1481481481481481,0.7894736842105263,2022,0.3148148148148148,0.42857142857142855,0.19230769230769232,0.6666666666666666,2,3,3,7,5,2,1,5,5,13,0.2222222222222222,1.25,0.8571428571428571,0.8571428571428571,0.2857142857142857,1.0,South Dakota ,13,17,3,23,10,10,2,14,18,0.2549019607843137,0.7142857142857143,0.39215686274509803,0.34285714285714286,0.5,0.7647058823529411,4,5,1,7,5,4,1,3,5,16,1.0,2.0,0.6,1.0,0.6666666666666666,1.0,177
356,South Dakota ,6,10,6,19,12,5,0,10,16,0.1153846153846153,1.2,2022,0.36538461538461536,0.4375,0.25,0.6,3,4,1,7,4,2,0,3,5,17,0.5,4.0,0.6363636363636364,0.7,0.25,0.75,Michigan ,9,11,11,24,10,5,2,12,17,0.173076923076923,0.8333333333333334,0.38461538461538464,0.4857142857142857,0.17647058823529413,0.8181818181818182,5,5,6,6,3,2,1,4,4,17,0.4166666666666667,2.0,0.7142857142857143,0.75,0.6666666666666666,1.0,178
357,Michigan ,9,11,11,24,10,5,2,12,17,0.173076923076923,0.8333333333333334,2022,0.38461538461538464,0.4857142857142857,0.17647058823529413,0.8181818181818182,5,5,6,6,3,2,1,4,4,17,0.4166666666666667,2.0,0.7142857142857143,0.75,0.6666666666666666,1.0,South Dakota ,6,10,6,19,12,5,0,10,16,0.1153846153846153,1.2,0.36538461538461536,0.4375,0.25,0.6,3,4,1,7,4,2,0,3,5,17,0.5,4.0,0.6363636363636364,0.7,0.25,0.75,178
358,South Dakota ,11,15,2,25,19,9,2,10,14,0.2115384615384615,1.9,2022,0.5576923076923077,0.6052631578947368,0.42857142857142855,0.7333333333333333,5,8,1,6,7,3,1,3,3,20,0.7142857142857143,3.5,1.0,1.0,1.0,1.0,Mississippi ,9,13,8,19,16,4,5,11,19,0.1525423728813559,1.4545454545454546,0.3898305084745763,0.3469387755102041,0.6,0.6923076923076923,3,4,5,6,6,1,3,3,4,9,0.3333333333333333,6.0,0.6666666666666666,0.375,1.0,0.75,179
