,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
1160,Oregon ,18,56,16,38,2,18,4,5,14,23,7,5,6,14,10,42,0.0714285714285714,0.5,2010,6,17,6,10,2,8,2,3,4,7,3,2,3,3,2,14,0.25,1.0,167,Rutgers ,28,55,23,42,5,13,15,18,8,36,18,9,6,12,21,76,0.2727272727272727,1.5,9,16,7,11,2,5,8,10,3,8,4,3,3,1,3,22,1.0,4.0,False,663
1161,Louisville ,26,63,22,49,4,14,4,6,11,23,10,6,3,7,7,60,0.0634920634920634,1.4285714285714286,2010,11,21,8,13,3,8,4,6,2,5,2,2,0,2,1,29,0.1904761904761904,2.0,166,Louisiana Tech ,17,63,14,40,3,23,14,20,12,20,7,9,4,10,16,51,0.2222222222222222,0.7,6,17,6,17,1,7,8,11,4,5,2,4,2,4,5,20,0.4705882352941176,2.0,True,663
1162,Oregon State ,18,57,15,38,3,19,3,6,5,26,11,6,8,13,14,42,0.0526315789473684,0.8461538461538461,2010,6,15,6,10,2,6,1,3,1,4,6,2,2,4,5,13,0.1,2.0,165,Green Bay ,23,54,18,42,5,12,8,12,9,21,18,6,2,17,10,59,0.1481481481481481,1.0588235294117647,10,17,10,16,1,4,4,5,4,7,4,2,1,6,3,24,0.25,3.0,False,663
1163,South Carolina ,22,62,21,47,1,15,14,18,12,36,8,10,8,11,11,59,0.2258064516129032,0.7272727272727273,2010,6,15,6,12,1,4,7,9,3,9,2,3,5,2,4,19,0.6,1.0,164,Little Rock ,23,51,18,34,5,17,4,6,4,22,16,7,1,16,21,55,0.0784313725490196,1.0,11,19,9,16,2,7,1,2,2,7,5,3,1,5,5,24,0.1666666666666666,1.25,True,663
1164,South Carolina ,24,67,15,47,9,20,8,12,18,17,9,6,5,11,15,65,0.1194029850746268,0.8181818181818182,2010,10,23,5,15,5,8,5,5,7,9,3,3,4,5,4,25,0.4166666666666667,1.0,163,Oklahoma ,31,67,27,51,4,16,20,23,13,26,12,7,6,22,20,86,0.2985074626865671,0.5454545454545454,8,17,7,17,2,6,6,8,2,7,6,2,2,5,5,24,0.6666666666666666,2.0,False,663
1165,Stanford ,25,60,20,52,5,8,11,12,15,19,11,7,12,12,15,66,0.1833333333333333,0.9166666666666666,2010,11,17,9,15,2,2,8,8,6,7,4,2,6,3,4,24,0.4705882352941176,1.3333333333333333,162,James Madison ,28,77,26,52,2,25,14,19,16,20,7,15,4,14,21,72,0.1818181818181818,0.5,7,27,7,16,1,11,6,7,3,3,2,6,2,4,5,20,0.2222222222222222,0.5,False,663
1166,South Dakota ,17,65,12,42,5,23,8,14,15,9,9,13,0,14,10,47,0.123076923076923,0.6428571428571429,2010,6,19,6,18,3,6,6,9,8,4,4,3,0,5,2,18,0.3157894736842105,2.0,161,Connecticut ,30,61,26,50,4,11,11,13,12,31,20,6,1,11,10,75,0.180327868852459,1.818181818181818,6,12,6,11,2,3,6,6,3,6,5,3,1,4,2,12,0.5,3.0,False,663
1167,Oregon ,27,45,21,33,6,12,7,7,6,27,15,11,6,21,16,67,0.1555555555555555,0.7142857142857143,2010,9,13,8,12,4,6,2,2,1,6,4,3,2,7,5,22,0.3333333333333333,3.0,160,Hartford ,17,54,14,36,3,18,2,4,4,16,9,7,0,11,14,39,0.037037037037037,0.8181818181818182,4,11,3,11,2,5,1,2,1,2,3,2,0,2,4,10,0.0909090909090909,3.0,True,663
1168,South Dakota State ,20,60,16,40,4,20,11,14,8,29,10,4,2,22,14,55,0.1833333333333333,0.4545454545454545,2010,7,13,7,12,1,6,4,5,2,6,5,2,1,8,4,17,0.6666666666666666,1.6666666666666667,159,Kentucky ,22,64,14,45,8,19,14,19,12,23,14,8,6,13,17,66,0.21875,1.0769230769230769,5,14,4,14,4,9,5,7,5,7,3,2,3,4,5,19,0.5,1.5,False,663
1169,Syracuse ,25,68,13,37,12,31,10,15,9,26,15,13,14,11,11,72,0.1470588235294117,1.3636363636363635,2010,6,18,4,10,4,8,4,6,4,11,7,6,6,6,3,18,0.4444444444444444,5.0,158,Hampton ,23,63,17,48,6,15,10,13,15,25,11,4,6,17,16,62,0.1587301587301587,0.6470588235294118,7,15,6,14,4,9,3,4,5,7,3,2,3,5,4,19,1.0,3.0,True,663
1170,South Florida ,23,64,14,36,9,28,12,18,12,23,10,3,4,9,22,67,0.1875,1.1111111111111112,2010,8,24,5,14,4,10,5,7,4,5,6,2,1,3,5,22,2.0,6.0,157,Michigan State ,22,59,16,41,6,18,6,9,15,20,14,10,2,24,22,56,0.1016949152542373,0.5833333333333334,7,16,4,12,3,9,3,4,8,8,4,3,1,7,5,20,0.1875,1.0,True,663
1171,NC State ,25,53,19,39,6,14,23,29,4,28,15,2,2,11,17,79,0.4339622641509434,1.3636363636363635,2010,7,15,6,13,3,4,6,9,3,11,6,2,1,4,4,19,1.0,6.0,156,Green Bay ,21,44,16,36,5,8,18,25,2,18,14,13,2,19,15,65,0.4090909090909091,0.7368421052631579,7,10,7,10,1,2,6,6,1,11,4,4,1,6,3,18,0.6666666666666666,1.0,True,663
1172,Stephen F. Austin ,18,63,12,41,6,22,10,12,8,27,13,3,5,11,21,52,0.1587301587301587,1.181818181818182,2010,5,18,3,12,2,6,2,2,2,10,3,1,2,3,5,14,0.1111111111111111,3.0,155,Baylor ,33,56,28,46,5,10,15,21,13,20,18,9,10,18,14,86,0.2678571428571428,1.0,15,21,15,21,4,7,10,10,5,6,7,3,6,8,3,40,0.4761904761904761,3.5,False,663
1173,Georgia Tech ,21,62,19,45,2,17,10,17,13,27,12,7,6,9,16,54,0.1612903225806451,1.3333333333333333,2010,6,19,6,16,1,7,4,6,5,8,4,4,4,3,4,14,0.2105263157894736,3.0,154,Green Bay ,25,65,13,37,12,28,14,18,15,13,20,12,2,18,21,76,0.2153846153846154,1.1111111111111112,9,17,7,12,4,7,7,10,6,4,6,3,0,7,5,27,0.4117647058823529,4.0,False,663
1174,Stony Brook ,14,48,12,38,2,10,14,16,9,20,8,6,2,22,12,44,0.2916666666666667,0.3636363636363636,2010,5,11,5,9,1,2,7,8,3,4,2,1,1,5,4,14,1.0,1.0,153,Stanford ,31,54,22,34,9,20,12,20,12,33,14,1,2,18,12,83,0.2222222222222222,0.7777777777777778,9,14,9,14,5,8,5,8,7,12,5,0,1,4,4,23,0.4545454545454545,1.25,False,663
1175,Arizona ,33,57,25,45,8,12,5,10,6,22,18,17,6,14,19,79,0.087719298245614,1.2857142857142858,2010,8,14,6,9,2,5,2,2,2,6,6,6,2,4,4,20,0.1428571428571428,3.0,152,Gonzaga ,23,68,17,47,6,21,8,10,9,13,12,6,1,6,12,60,0.1176470588235294,2.0,8,21,5,17,3,8,6,6,2,3,9,2,1,2,4,25,0.3333333333333333,9.0,True,663
1176,Syracuse ,16,57,13,42,3,15,12,16,13,16,7,4,4,18,18,47,0.2105263157894736,0.3888888888888889,2010,5,15,5,10,2,5,4,4,4,5,3,2,1,5,5,12,0.3333333333333333,0.75,151,Louisville ,30,67,26,51,4,16,5,9,13,20,13,8,1,18,19,69,0.0746268656716417,0.7222222222222222,8,23,8,14,2,10,4,6,6,6,5,3,1,4,5,18,0.5714285714285714,1.5,False,663
1177,Connecticut ,27,49,22,34,5,15,24,30,5,25,16,11,3,11,14,83,0.4897959183673469,1.4545454545454546,2010,7,13,7,11,3,6,9,12,2,6,4,3,1,2,4,20,1.8,2.0,150,Gonzaga ,25,57,23,50,2,7,24,28,10,20,12,13,3,13,15,76,0.4210526315789473,0.9230769230769232,8,14,7,13,1,3,12,14,3,5,7,7,2,7,4,29,1.2,1.0,True,663
1178,Texas ,24,58,18,43,6,15,10,15,10,24,11,6,1,8,12,64,0.1724137931034483,1.375,2010,6,16,6,13,3,7,4,5,4,7,5,2,1,3,3,16,0.3636363636363636,4.0,149,Ohio State ,25,42,22,32,3,10,14,18,3,21,15,7,6,20,8,67,0.3333333333333333,0.75,10,14,10,14,3,6,6,7,1,10,8,4,5,6,4,21,0.8571428571428571,1.3333333333333333,False,663
1179,Maryland ,24,60,19,38,5,22,8,10,10,24,16,5,3,11,19,61,0.1333333333333333,1.4545454545454546,2010,7,15,6,11,2,7,6,7,2,7,5,2,2,3,4,21,0.4,2.0,148,Georgia Tech ,28,72,26,55,2,17,2,2,14,16,10,14,1,12,20,60,0.0277777777777777,0.8333333333333334,6,16,6,12,1,11,2,2,7,9,3,4,1,4,5,15,0.125,2.0,True,663
1180,Texas ,14,61,11,46,3,15,3,6,9,21,7,5,3,15,14,34,0.0491803278688524,0.4666666666666667,2010,5,18,3,15,3,4,2,4,2,5,3,3,3,4,3,13,0.1428571428571428,1.0,147,Texas A&M ,28,64,18,44,10,20,13,17,13,31,16,7,5,9,14,79,0.203125,1.7777777777777777,9,28,7,19,3,9,3,4,4,10,6,2,2,2,4,23,0.3333333333333333,6.0,False,663
1181,South Carolina ,25,57,22,50,3,7,9,10,8,35,14,4,14,14,12,62,0.1578947368421052,1.0,2010,7,15,6,12,2,3,6,6,5,8,7,2,2,5,3,16,0.5454545454545454,1.4,146,Georgia ,15,60,11,41,4,19,4,13,12,21,10,4,7,14,13,38,0.0666666666666666,0.7142857142857143,4,14,4,13,3,10,2,6,3,5,2,2,2,4,3,10,0.25,1.0,True,663
1182,Texas ,25,49,19,32,6,17,15,19,7,22,8,4,1,10,21,71,0.3061224489795918,0.8,2010,9,17,7,12,3,7,7,10,2,9,4,1,1,4,4,24,0.875,4.0,145,Florida State ,19,54,11,35,8,19,13,23,16,25,14,5,2,19,13,59,0.2407407407407407,0.7368421052631579,5,11,5,10,4,10,9,13,5,7,9,1,1,6,3,19,0.9,4.5,True,663
1183,UCLA ,21,63,20,44,1,19,19,25,17,19,4,5,4,11,20,62,0.3015873015873015,0.3636363636363636,2010,8,21,8,16,1,9,8,8,3,4,2,1,1,5,5,21,1.0,0.4,144,Georgia ,24,66,16,47,8,19,5,8,11,18,9,11,0,12,18,61,0.0757575757575757,0.75,5,15,5,11,3,5,2,3,3,8,4,4,0,4,5,14,0.1333333333333333,2.0,True,663
1184,Troy ,32,77,28,54,4,23,12,17,16,27,12,5,4,18,25,80,0.1558441558441558,0.6666666666666666,2010,12,22,12,22,3,9,2,5,4,8,5,3,1,4,5,26,0.1818181818181818,4.0,143,Maryland ,18,57,15,41,3,16,18,26,17,20,11,8,1,19,21,57,0.3157894736842105,0.5789473684210527,6,17,6,16,1,3,11,11,5,9,3,3,0,5,4,23,0.6470588235294118,1.0,True,663
1185,Texas A&M ,30,72,26,62,4,10,20,24,11,29,11,8,2,11,13,84,0.2777777777777778,1.0,2010,7,16,7,16,2,4,7,8,6,8,6,6,1,7,3,21,0.7,6.0,142,Georgetown ,21,52,8,27,13,25,24,28,13,23,14,9,3,16,23,79,0.4615384615384615,0.875,10,16,3,6,7,10,12,12,4,6,5,2,2,3,4,34,1.5,5.0,True,663
1186,UC Davis ,18,58,5,27,13,31,2,3,7,22,14,6,6,16,17,51,0.0344827586206896,0.875,2010,6,16,2,8,4,10,2,3,2,6,6,3,5,6,5,16,0.25,1.5,141,Connecticut ,24,62,16,38,8,24,12,17,17,25,20,8,2,17,10,68,0.1935483870967742,1.1764705882352942,7,20,4,10,3,10,6,9,7,9,6,2,2,5,4,23,0.3,2.5,False,663
1187,Missouri State ,25,67,19,52,6,15,14,21,17,33,10,13,5,13,11,70,0.208955223880597,0.7692307692307693,2010,6,17,6,14,2,3,5,8,4,14,2,4,2,4,3,18,0.3571428571428571,1.0,140,Georgetown ,24,62,14,35,10,27,5,10,12,19,13,9,5,14,17,63,0.0806451612903225,0.9285714285714286,6,17,3,8,5,9,3,5,7,6,3,3,1,5,4,17,0.1764705882352941,3.0,True,663
1188,Utah Valley ,13,52,9,37,4,15,14,22,7,17,7,2,1,11,15,44,0.2692307692307692,0.6363636363636364,2010,5,15,4,12,1,4,7,10,2,7,4,0,1,3,3,18,0.7777777777777778,4.0,139,Miami ,25,66,19,46,6,20,24,33,17,31,15,12,8,14,12,80,0.3636363636363636,1.0714285714285714,8,19,6,14,3,8,10,11,9,9,6,4,4,5,4,28,0.5263157894736842,3.0,False,663
1189,Stanford ,33,59,18,26,15,33,6,9,8,29,24,8,8,8,18,87,0.1016949152542373,3.0,2010,7,12,3,5,6,11,2,2,3,3,7,2,1,2,3,20,0.6666666666666666,3.5,138,Gardner-Webb ,24,70,16,48,8,22,6,7,11,21,10,8,1,19,23,62,0.0857142857142857,0.5263157894736842,8,23,7,16,3,7,2,2,4,6,5,3,1,8,5,18,0.4,3.0,True,663
1190,Virginia Commonwealth ,13,57,11,49,2,8,4,6,11,24,8,5,1,13,12,32,0.0701754385964912,0.6153846153846154,2010,4,12,4,9,1,3,3,4,3,7,4,4,1,4,2,8,0.2727272727272727,1.3333333333333333,137,North Carolina ,27,58,21,42,6,16,22,29,16,31,13,8,6,15,14,82,0.3793103448275862,0.8666666666666667,7,15,4,8,4,8,5,6,3,6,4,2,2,3,3,22,0.8333333333333334,1.3333333333333333,False,663
1191,Indiana ,24,54,19,36,5,18,10,13,4,30,9,7,8,7,9,63,0.1851851851851851,1.2857142857142858,2010,9,16,8,14,2,5,4,5,4,8,3,2,5,3,3,20,0.6666666666666666,1.0,136,Fresno State ,21,71,7,21,14,50,12,16,18,13,15,10,1,11,21,68,0.1690140845070422,1.3636363636363635,5,21,2,6,4,20,5,6,7,3,3,2,1,2,4,14,0.8333333333333334,2.0,False,663
1192,Virginia Tech ,16,53,7,29,9,24,7,8,4,17,11,5,0,16,23,48,0.1320754716981132,0.6875,2010,6,17,3,12,4,9,3,4,2,4,4,2,0,5,4,18,0.2727272727272727,1.5,135,Connecticut ,32,54,28,44,4,10,7,10,7,29,24,13,4,17,14,75,0.1296296296296296,1.411764705882353,12,18,10,14,2,4,3,4,3,9,6,7,2,5,4,28,0.2727272727272727,1.2,False,663
1193,Baylor ,35,70,29,58,6,12,14,20,18,29,16,9,13,9,14,90,0.2,1.7777777777777777,2010,7,13,7,13,1,2,6,6,4,9,9,3,7,3,2,21,0.4615384615384615,2.0,134,Duke ,15,59,10,41,5,18,5,7,9,15,8,11,0,19,15,40,0.0847457627118644,0.4210526315789473,7,22,4,15,3,7,2,3,3,5,4,3,0,4,3,17,0.25,2.0,True,663
1194,Wake Forest ,24,61,17,38,7,23,6,8,8,23,13,8,1,13,12,61,0.0983606557377049,1.0,2010,8,17,8,14,3,9,2,4,3,10,9,5,1,4,3,18,0.2,3.0,133,Duke ,24,62,23,52,1,10,21,29,16,20,14,11,2,13,16,70,0.3387096774193548,1.0769230769230769,7,17,7,15,1,5,9,14,4,5,4,3,1,3,3,23,1.2,1.3333333333333333,False,663
1195,Oklahoma State ,35,65,27,44,8,21,6,9,8,26,21,9,7,9,7,84,0.0923076923076923,2.333333333333333,2010,13,22,13,22,4,10,2,3,4,11,6,2,4,3,1,27,0.2857142857142857,4.0,132,DePaul ,22,55,13,34,9,21,10,14,10,19,15,7,5,19,23,63,0.1818181818181818,0.7894736842105263,5,11,5,8,3,6,3,4,4,6,5,3,3,5,5,11,0.3,1.0,True,663
1196,Washington State ,17,55,9,30,8,25,11,12,8,24,11,6,4,11,15,53,0.2,1.0,2010,6,18,3,12,4,10,8,8,2,6,4,2,3,4,5,18,0.4444444444444444,2.0,131,Penn State ,27,66,24,54,3,12,18,21,12,27,10,10,3,13,9,75,0.2727272727272727,0.7692307692307693,12,28,11,24,1,4,6,6,4,8,4,3,2,3,3,25,1.0,2.0,False,663
1197,South Florida ,22,58,17,41,5,17,8,10,10,27,7,4,3,8,11,57,0.1379310344827586,0.875,2010,7,18,5,14,2,5,4,6,3,8,3,3,3,3,3,18,0.3333333333333333,3.0,130,Dayton ,27,64,17,41,10,23,2,5,7,25,16,3,0,22,17,66,0.03125,0.7272727272727273,8,17,6,12,4,8,0,2,2,6,11,2,0,4,2,18,0.0,2.75,False,663
1198,Wright State ,25,62,19,50,6,12,10,15,13,26,9,9,2,14,23,66,0.1612903225806451,0.6428571428571429,2010,10,20,7,17,3,4,4,5,4,9,2,4,1,3,5,26,0.4,1.0,129,Ohio State ,32,61,29,50,3,11,13,18,7,21,23,8,6,11,12,80,0.2131147540983606,2.090909090909091,13,22,13,21,3,5,4,6,2,9,10,4,2,5,3,30,0.5,3.0,False,663
1199,Arkansas ,17,50,10,28,7,22,21,28,5,19,6,4,2,15,16,62,0.42,0.4,2010,5,15,2,9,3,9,14,18,1,5,2,1,1,4,5,27,1.0,1.0,128,Central Florida ,25,63,17,44,8,19,11,12,13,23,10,6,0,18,19,69,0.1746031746031746,0.5555555555555556,6,13,4,10,4,7,5,6,5,6,6,1,0,4,4,16,0.3846153846153846,1.5,False,663
1200,Wright State ,14,52,11,34,3,18,8,15,10,18,4,7,6,12,18,39,0.1538461538461538,0.3333333333333333,2010,3,14,2,9,1,5,3,4,2,4,3,3,3,4,4,10,0.2142857142857142,1.5,127,Georgia Tech ,27,58,25,49,2,9,13,18,15,15,11,13,3,16,18,69,0.2241379310344827,0.6875,8,15,8,15,2,5,3,4,3,8,3,3,2,4,4,19,0.3333333333333333,1.5,False,663
1201,Missouri State ,21,58,13,42,8,16,14,17,14,27,14,7,2,12,13,64,0.2413793103448276,1.1666666666666667,2010,4,15,4,15,1,3,5,5,6,7,6,1,2,2,4,11,0.5555555555555556,3.0,126,Bowling Green State ,20,43,18,37,2,6,16,18,7,15,5,5,3,24,16,58,0.3720930232558139,0.2083333333333333,5,16,5,15,1,3,9,9,2,4,2,1,2,6,4,19,0.8333333333333334,0.6666666666666666,True,663
1202,Wyoming ,16,48,11,30,5,18,11,17,7,15,5,1,1,9,13,48,0.2291666666666666,0.5555555555555556,2010,4,16,3,10,2,6,5,8,4,6,2,1,1,2,4,15,0.4545454545454545,2.0,125,Stanford ,20,57,16,39,4,18,11,14,9,29,13,2,3,12,13,55,0.1929824561403508,1.0833333333333333,7,17,6,17,1,6,6,7,3,11,4,1,1,5,5,18,0.3529411764705882,1.0,False,663
1203,UCLA ,26,61,22,44,4,17,13,17,17,25,11,5,3,6,18,69,0.2131147540983606,1.8333333333333333,2010,9,17,8,13,3,5,6,6,4,6,4,2,1,3,4,25,0.4,0.6666666666666666,124,Xavier ,23,60,22,46,1,14,6,11,10,24,11,8,2,12,17,53,0.1,0.9166666666666666,10,17,10,17,1,7,3,5,3,5,4,2,2,4,5,20,0.5,2.0,True,663
1204,Albany ,20,49,16,33,4,16,7,7,4,21,9,7,2,22,14,51,0.1428571428571428,0.4090909090909091,2010,5,12,5,10,1,4,4,4,3,6,4,2,0,5,2,14,1.0,2.0,123,Wisconsin ,22,61,17,46,5,15,6,9,10,30,13,7,4,13,22,55,0.0983606557377049,1.0,5,14,5,10,2,4,2,3,3,5,3,3,2,2,5,13,0.2857142857142857,3.0,False,663
1205,Louisville ,33,63,27,47,6,16,11,16,11,21,13,18,4,10,9,83,0.1746031746031746,1.3,2010,8,15,7,13,3,6,5,6,3,6,5,7,2,1,2,20,0.5,5.0,122,Vermont ,21,52,18,41,3,11,19,27,4,27,14,8,10,11,13,64,0.3653846153846153,1.2727272727272727,8,14,7,10,1,4,8,9,1,8,4,3,4,4,3,25,0.6,2.0,True,663
1206,American ,17,57,16,36,1,21,4,5,6,23,10,5,2,20,17,39,0.0701754385964912,0.5,2010,4,13,4,6,1,7,2,3,3,6,3,2,1,9,5,10,0.4,0.75,121,Notre Dame ,31,59,28,49,3,10,19,29,15,16,20,19,1,14,13,84,0.3220338983050847,1.4285714285714286,13,21,12,18,1,3,7,8,5,6,6,7,0,4,3,31,1.1666666666666667,6.0,False,663
1207,Michigan ,32,66,27,49,5,17,5,11,11,28,21,11,2,11,9,74,0.0757575757575757,1.9090909090909087,2010,11,14,11,14,2,5,2,6,5,6,4,3,1,2,2,24,0.25,4.0,120,Vermont ,27,55,20,40,7,15,5,5,8,18,19,10,5,24,20,66,0.0909090909090909,0.7916666666666666,7,13,7,11,3,6,2,2,4,5,7,7,2,10,5,14,0.25,2.0,True,663
1208,Arkansas ,28,79,24,56,4,23,9,15,13,18,5,9,6,6,15,69,0.1139240506329113,0.8333333333333334,2010,10,28,8,16,2,12,4,7,2,5,3,2,2,2,4,24,0.2666666666666666,1.5,119,Xavier ,27,69,23,48,4,21,5,9,21,17,17,9,1,8,14,63,0.072463768115942,2.125,10,18,10,17,1,5,1,2,11,6,9,2,1,3,3,21,0.1,3.0,True,663
1209,Utah ,32,62,17,31,15,31,13,20,11,38,20,2,1,17,16,92,0.2096774193548387,1.1764705882352942,2010,6,10,4,8,6,9,4,6,3,7,11,1,0,6,4,20,1.0,4.0,118,Vanderbilt ,23,55,16,35,7,20,9,10,13,20,15,6,2,15,11,62,0.1636363636363636,1.0,8,18,6,15,2,8,3,3,5,6,7,3,1,3,3,20,0.2727272727272727,3.5,True,663
1210,Belmont ,25,71,13,35,12,36,11,17,7,29,17,11,1,9,13,73,0.1549295774647887,1.8888888888888888,2010,8,14,4,11,4,7,8,9,3,5,7,4,1,2,4,22,0.5714285714285714,7.0,117,Nebraska ,25,45,17,30,8,15,25,38,7,17,21,4,2,17,12,83,0.5555555555555556,1.2352941176470589,6,12,5,12,3,8,9,14,5,9,11,1,2,7,4,22,2.0,1.5714285714285714,False,663
1211,Oregon ,28,74,24,53,4,21,10,14,15,34,15,7,12,17,18,70,0.1351351351351351,0.8823529411764706,2010,12,24,12,23,2,8,7,8,4,8,5,3,7,5,4,31,0.2916666666666667,2.5,116,UCLA ,28,62,23,49,5,13,9,10,12,17,16,11,2,18,25,70,0.1451612903225806,0.8888888888888888,6,14,6,11,3,5,4,4,3,6,6,3,1,4,5,15,0.2857142857142857,1.5,False,663
1212,Belmont ,27,73,19,42,8,31,5,10,15,21,13,6,2,8,17,67,0.0684931506849315,1.625,2010,9,25,7,18,2,7,3,5,3,4,4,2,2,1,5,22,0.25,4.0,115,Stanford ,27,61,21,42,6,19,19,25,16,28,11,6,1,8,11,79,0.3114754098360656,1.375,6,15,6,13,4,5,7,12,7,8,3,1,0,2,2,19,0.5384615384615384,3.0,False,663
1213,Tennessee ,29,66,26,53,3,13,9,14,14,27,19,3,4,9,14,70,0.1363636363636363,2.111111111111111,2010,10,18,10,18,1,6,6,8,6,5,8,1,3,4,4,20,0.5,8.0,114,UC Riverside ,19,50,13,28,6,22,3,10,5,20,9,1,2,15,16,47,0.06,0.6,3,8,3,7,2,5,0,2,2,4,3,1,1,7,4,6,0.0,0.5,True,663
1214,Buffalo ,26,75,17,48,9,27,6,10,15,16,16,13,1,16,23,67,0.08,1.0,2010,10,28,5,15,5,13,2,2,8,4,7,7,1,7,4,25,0.2,3.5,113,Georgia ,21,50,15,35,6,15,16,24,13,31,15,7,7,22,12,64,0.32,0.6818181818181818,7,14,6,10,1,4,7,7,4,9,6,3,3,8,3,22,0.7142857142857143,1.2,True,663
1215,Tennessee ,28,68,25,55,3,13,21,29,22,28,15,8,0,19,13,80,0.3088235294117647,0.7894736842105263,2010,7,18,6,13,2,5,6,8,8,6,4,3,0,5,4,19,0.5,4.0,112,Tulane ,23,69,13,34,10,35,3,8,12,16,11,11,3,11,20,59,0.0434782608695652,1.0,7,19,4,11,3,9,2,4,6,3,3,3,2,4,5,17,0.125,2.0,True,663
1216,Central Florida ,16,46,11,36,5,10,10,20,7,22,9,4,3,17,24,47,0.217391304347826,0.5294117647058824,2010,4,11,2,6,2,5,4,5,2,6,3,1,2,5,4,12,0.3636363636363636,0.6,111,Connecticut ,34,55,22,38,12,17,10,13,9,34,22,8,11,15,8,90,0.1818181818181818,1.4666666666666666,6,10,6,10,3,4,4,4,2,6,5,2,2,3,1,19,0.6666666666666666,5.0,False,663
1217,Connecticut ,14,48,8,30,6,18,18,23,7,17,8,7,10,10,21,52,0.375,0.8,2010,4,13,4,7,4,10,5,6,2,3,2,3,4,3,5,16,1.0,1.0,110,Temple ,14,60,9,36,5,24,3,9,12,12,10,12,0,14,16,36,0.05,0.7142857142857143,3,10,3,8,2,5,1,2,3,5,2,3,0,2,4,9,0.125,1.0,True,663
1218,Charlotte ,20,54,19,46,1,8,10,17,4,24,7,2,1,14,16,51,0.1851851851851851,0.5,2010,7,15,7,12,1,4,5,6,1,7,2,1,1,6,3,19,0.3571428571428571,2.0,109,Dayton ,23,59,14,33,9,26,12,19,11,31,13,3,10,15,14,67,0.2033898305084746,0.8666666666666667,6,13,3,6,3,8,2,2,4,7,7,1,4,4,3,17,0.3333333333333333,3.5,False,663
1219,Indiana ,35,64,31,50,4,14,11,15,5,31,23,8,1,6,11,85,0.171875,3.8333333333333335,2010,9,15,9,14,2,5,5,6,2,6,6,3,0,2,3,19,0.625,5.0,108,TCU ,22,73,14,46,8,27,14,15,13,24,8,8,6,8,22,66,0.1917808219178082,1.0,4,16,4,11,3,9,9,10,5,8,6,2,3,3,4,17,0.5625,6.0,True,663
1220,Connecticut ,37,77,32,56,5,21,12,20,12,23,10,5,2,7,16,91,0.1558441558441558,1.4285714285714286,2010,10,22,9,14,2,8,6,7,5,6,4,2,1,3,5,27,0.4,2.0,107,Connecticut ,19,58,13,38,6,20,9,22,10,32,9,5,7,10,9,53,0.1551724137931034,0.9,9,18,6,13,3,8,4,6,5,9,3,1,6,3,3,23,1.0,1.0,True,663
1221,NC State ,32,66,25,43,7,23,16,19,6,30,20,4,7,13,16,87,0.2424242424242424,1.5384615384615383,2010,8,14,8,11,2,7,6,6,2,8,10,1,3,5,4,20,0.4285714285714285,10.0,106,Stanford ,18,68,10,46,8,22,3,4,13,32,11,2,1,10,20,47,0.0441176470588235,1.1,5,14,5,14,3,5,2,2,4,13,3,1,0,3,5,15,0.1538461538461538,2.0,True,663
1222,Connecticut ,22,54,18,38,4,16,1,4,3,16,14,4,5,14,21,49,0.0185185185185185,1.0,2010,6,13,5,10,1,3,1,2,2,6,3,2,1,3,4,14,0.0769230769230769,2.0,105,Florida State ,25,58,19,42,6,16,10,12,11,20,17,7,6,21,20,66,0.1724137931034483,0.8095238095238095,7,13,7,12,3,7,2,2,3,5,9,2,4,6,4,16,2.0,1.5,False,663
1223,South Carolina ,22,60,19,44,3,16,17,26,18,23,9,6,4,14,11,64,0.2833333333333333,0.6428571428571429,2010,9,20,6,14,3,6,5,8,5,11,4,3,2,3,4,26,4.0,2.0,104,St. John's ,24,62,24,58,0,4,17,24,16,16,11,7,2,16,14,65,0.2741935483870967,0.6875,5,16,5,16,0,0,5,8,4,6,6,3,1,6,3,15,1.0,2.0,False,663
