,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG%,2P%,3P%,FT%,RB_O2D,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,FG%_MAX,2P%_MAX,3P%_MAX,FT%_MAX,RB_O2D_MAX,TEAM_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG%_OPP,2P%_OPP,3P%_OPP,FT%_OPP,RB_O2D_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%_MAX_OPP,2P%_MAX_OPP,3P%_MAX_OPP,FT%_MAX_OPP,RB_O2D_MAX_OPP,WIN,GAME_ID
324,Princeton ,9,12,14,20,8,5,0,13,10,64,0.1475409836065573,0.6153846153846154,2012,0.4262295081967213,0.46938775510204084,0.25,0.75,0.7,3,5,4,10,6,1,0,6,3,20,0.2307692307692307,1.0,0.7,0.75,0.5,1.0,inf,Kansas State ,12,14,7,16,16,2,4,9,14,67,0.2222222222222222,1.7777777777777777,0.46296296296296297,0.5128205128205128,0.3333333333333333,0.8571428571428571,0.4375,6,7,4,6,5,1,1,3,5,22,2.0,2.5,0.5882352941176471,1.0,0.5,1.0,1.0,False,162
325,Kansas State ,12,14,7,16,16,2,4,9,14,67,0.2222222222222222,1.7777777777777777,2012,0.46296296296296297,0.5128205128205128,0.3333333333333333,0.8571428571428571,0.4375,6,7,4,6,5,1,1,3,5,22,2.0,2.5,0.5882352941176471,1.0,0.5,1.0,1.0,Princeton ,9,12,14,20,8,5,0,13,10,64,0.1475409836065573,0.6153846153846154,0.4262295081967213,0.46938775510204084,0.25,0.75,0.7,3,5,4,10,6,1,0,6,3,20,0.2307692307692307,1.0,0.7,0.75,0.5,1.0,inf,True,162
326,Sacred Heart ,5,11,7,13,15,10,0,19,18,50,0.0980392156862745,0.7894736842105263,2012,0.39215686274509803,0.45454545454545453,0.2777777777777778,0.45454545454545453,0.5384615384615384,2,6,2,4,7,3,0,6,4,13,0.2857142857142857,1.1666666666666667,0.5714285714285714,0.6666666666666666,0.5,0.5,inf,Georgia Tech ,14,19,10,17,13,12,3,19,13,76,0.2745098039215686,0.6842105263157895,0.5294117647058824,0.48717948717948717,0.6666666666666666,0.7368421052631579,0.5882352941176471,4,6,7,4,4,4,1,4,3,12,3.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.75,False,163
327,Georgia Tech ,14,19,10,17,13,12,3,19,13,76,0.2745098039215686,0.6842105263157895,2012,0.5294117647058824,0.48717948717948717,0.6666666666666666,0.7368421052631579,0.5882352941176471,4,6,7,4,4,4,1,4,3,12,3.0,1.0,0.5,0.5,0.6666666666666666,1.0,1.75,Sacred Heart ,5,11,7,13,15,10,0,19,18,50,0.0980392156862745,0.7894736842105263,0.39215686274509803,0.45454545454545453,0.2777777777777778,0.45454545454545453,0.5384615384615384,2,6,2,4,7,3,0,6,4,13,0.2857142857142857,1.1666666666666667,0.5714285714285714,0.6666666666666666,0.5,0.5,inf,True,163
328,Samford ,6,7,6,16,9,5,3,18,16,47,0.1132075471698113,0.5,2012,0.32075471698113206,0.35714285714285715,0.28,0.8571428571428571,0.375,2,2,2,4,2,1,1,4,4,10,0.2857142857142857,2.0,0.42857142857142855,0.5,0.5,1.0,inf,Duke ,22,25,7,30,15,6,4,13,14,82,0.4074074074074074,1.1538461538461535,0.5185185185185185,0.5581395348837209,0.36363636363636365,0.88,0.23333333333333334,6,6,2,6,6,4,3,3,3,22,1.0,6.0,0.7,0.8571428571428571,1.0,1.0,0.5,False,164
329,Duke ,22,25,7,30,15,6,4,13,14,82,0.4074074074074074,1.1538461538461535,2012,0.5185185185185185,0.5581395348837209,0.36363636363636365,0.88,0.23333333333333334,6,6,2,6,6,4,3,3,3,22,1.0,6.0,0.7,0.8571428571428571,1.0,1.0,0.5,Samford ,6,7,6,16,9,5,3,18,16,47,0.1132075471698113,0.5,0.32075471698113206,0.35714285714285715,0.28,0.8571428571428571,0.375,2,2,2,4,2,1,1,4,4,10,0.2857142857142857,2.0,0.42857142857142855,0.5,0.5,1.0,inf,True,164
330,Akron ,12,16,10,14,14,10,3,12,10,55,0.1875,1.1666666666666667,2014,0.3125,0.3695652173913043,0.16666666666666666,0.75,0.7142857142857143,4,6,3,5,11,3,1,4,2,18,0.5,3.6666666666666665,0.4666666666666667,0.5,0.125,1.0,1.0,Purdue ,4,6,14,31,27,5,6,17,15,84,0.0597014925373134,1.588235294117647,0.5373134328358209,0.5957446808510638,0.4,0.6666666666666666,0.45161290322580644,1,1,5,4,9,1,3,5,5,12,0.25,5.0,0.75,0.8,0.3333333333333333,1.0,1.25,False,165
331,Purdue ,4,6,14,31,27,5,6,17,15,84,0.0597014925373134,1.588235294117647,2014,0.5373134328358209,0.5957446808510638,0.4,0.6666666666666666,0.45161290322580644,1,1,5,4,9,1,3,5,5,12,0.25,5.0,0.75,0.8,0.3333333333333333,1.0,1.25,Akron ,12,16,10,14,14,10,3,12,10,55,0.1875,1.1666666666666667,0.3125,0.3695652173913043,0.16666666666666666,0.75,0.7142857142857143,4,6,3,5,11,3,1,4,2,18,0.5,3.6666666666666665,0.4666666666666667,0.5,0.125,1.0,1.0,True,165
332,Albany ,14,29,8,22,12,6,1,16,26,61,0.28,0.75,2014,0.46,0.5,0.16666666666666666,0.4827586206896552,0.36363636363636365,6,9,2,7,6,3,1,7,5,23,0.5454545454545454,6.0,0.6,0.6,0.25,0.6666666666666666,0.5,West Virginia ,25,34,12,26,9,9,4,14,25,76,0.4629629629629629,0.6428571428571429,0.42592592592592593,0.5625,0.22727272727272727,0.7352941176470589,0.46153846153846156,7,8,6,6,3,3,3,2,4,26,4.0,2.0,1.0,0.7142857142857143,1.0,1.0,inf,False,166
333,West Virginia ,25,34,12,26,9,9,4,14,25,76,0.4629629629629629,0.6428571428571429,2014,0.42592592592592593,0.5625,0.22727272727272727,0.7352941176470589,0.46153846153846156,7,8,6,6,3,3,3,2,4,26,4.0,2.0,1.0,0.7142857142857143,1.0,1.0,inf,Albany ,14,29,8,22,12,6,1,16,26,61,0.28,0.75,0.46,0.5,0.16666666666666666,0.4827586206896552,0.36363636363636365,6,9,2,7,6,3,1,7,5,23,0.5454545454545454,6.0,0.6,0.6,0.25,0.6666666666666666,0.5,True,166
334,Arizona State ,22,26,13,17,5,9,1,19,27,67,0.3928571428571428,0.2631578947368421,2014,0.375,0.42857142857142855,0.21428571428571427,0.8461538461538461,0.7647058823529411,5,6,6,4,2,4,1,3,5,16,0.8333333333333334,1.0,0.5555555555555556,0.75,0.4,1.0,1.5,Notre Dame ,25,32,16,21,19,9,4,22,22,84,0.4385964912280701,0.8636363636363636,0.49122807017543857,0.49019607843137253,0.5,0.78125,0.7619047619047619,9,12,6,5,9,3,2,6,4,25,1.0,4.5,0.8,0.8,0.5,1.0,5.0,False,167
335,Notre Dame ,25,32,16,21,19,9,4,22,22,84,0.4385964912280701,0.8636363636363636,2014,0.49122807017543857,0.49019607843137253,0.5,0.78125,0.7619047619047619,9,12,6,5,9,3,2,6,4,25,1.0,4.5,0.8,0.8,0.5,1.0,5.0,Arizona State ,22,26,13,17,5,9,1,19,27,67,0.3928571428571428,0.2631578947368421,0.375,0.42857142857142855,0.21428571428571427,0.8461538461538461,0.7647058823529411,5,6,6,4,2,4,1,3,5,16,0.8333333333333334,1.0,0.5555555555555556,0.75,0.4,1.0,1.5,True,167
336,Arizona State ,5,9,9,22,20,2,1,18,24,69,0.1063829787234042,1.1111111111111112,2014,0.6170212765957447,0.696969696969697,0.42857142857142855,0.5555555555555556,0.4090909090909091,3,4,2,7,5,0,0,3,4,11,0.4285714285714285,2.0,0.8,1.0,0.4,0.75,2.0,Vanderbilt ,14,27,12,8,14,6,0,10,16,61,0.3043478260869565,1.4,0.4782608695652174,0.5277777777777778,0.3,0.5185185185185185,1.5,6,8,5,3,6,2,0,3,4,18,0.5454545454545454,2.0,0.8,0.8,0.3333333333333333,1.0,inf,True,168
337,Vanderbilt ,14,27,12,8,14,6,0,10,16,61,0.3043478260869565,1.4,2014,0.4782608695652174,0.5277777777777778,0.3,0.5185185185185185,1.5,6,8,5,3,6,2,0,3,4,18,0.5454545454545454,2.0,0.8,0.8,0.3333333333333333,1.0,inf,Arizona State ,5,9,9,22,20,2,1,18,24,69,0.1063829787234042,1.1111111111111112,0.6170212765957447,0.696969696969697,0.42857142857142855,0.5555555555555556,0.4090909090909091,3,4,2,7,5,0,0,3,4,11,0.4285714285714285,2.0,0.8,1.0,0.4,0.75,2.0,False,168
338,Army ,5,9,6,14,8,4,2,15,17,52,0.0980392156862745,0.5333333333333333,2014,0.37254901960784315,0.4166666666666667,0.3333333333333333,0.5555555555555556,0.42857142857142855,3,4,1,3,3,1,1,4,4,27,1.0,1.5,0.5,0.6,0.6,0.75,0.5,Maryland ,13,18,17,27,20,7,4,11,13,90,0.2,1.818181818181818,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.7222222222222222,0.6296296296296297,5,6,8,6,5,1,1,3,2,21,0.5,4.0,1.0,1.0,1.0,1.0,1.3333333333333333,False,169
339,Maryland ,13,18,17,27,20,7,4,11,13,90,0.2,1.818181818181818,2014,0.5384615384615384,0.5384615384615384,0.5384615384615384,0.7222222222222222,0.6296296296296297,5,6,8,6,5,1,1,3,2,21,0.5,4.0,1.0,1.0,1.0,1.0,1.3333333333333333,Army ,5,9,6,14,8,4,2,15,17,52,0.0980392156862745,0.5333333333333333,0.37254901960784315,0.4166666666666667,0.3333333333333333,0.5555555555555556,0.42857142857142855,3,4,1,3,3,1,1,4,4,27,1.0,1.5,0.5,0.6,0.6,0.75,0.5,True,169
340,Baylor ,15,18,16,23,13,3,3,17,27,69,0.2112676056338028,0.7647058823529411,2014,0.3380281690140845,0.3333333333333333,0.35294117647058826,0.8333333333333334,0.6956521739130435,6,6,3,9,6,1,2,9,5,33,0.5555555555555556,3.0,0.46153846153846156,0.5,0.4,1.0,0.6666666666666666,Notre Dame ,30,33,14,28,13,8,4,11,19,88,0.4545454545454545,1.181818181818182,0.42424242424242425,0.4727272727272727,0.18181818181818182,0.9090909090909091,0.5,7,8,4,13,5,4,1,4,3,30,1.2,3.0,1.0,1.0,0.3333333333333333,1.0,4.0,False,170
341,Notre Dame ,30,33,14,28,13,8,4,11,19,88,0.4545454545454545,1.181818181818182,2014,0.42424242424242425,0.4727272727272727,0.18181818181818182,0.9090909090909091,0.5,7,8,4,13,5,4,1,4,3,30,1.2,3.0,1.0,1.0,0.3333333333333333,1.0,4.0,Baylor ,15,18,16,23,13,3,3,17,27,69,0.2112676056338028,0.7647058823529411,0.3380281690140845,0.3333333333333333,0.35294117647058826,0.8333333333333334,0.6956521739130435,6,6,3,9,6,1,2,9,5,33,0.5555555555555556,3.0,0.46153846153846156,0.5,0.4,1.0,0.6666666666666666,True,170
342,Brigham Young ,3,7,9,25,12,3,6,17,19,51,0.0526315789473684,0.7058823529411765,2014,0.3684210526315789,0.40540540540540543,0.3,0.42857142857142855,0.36,2,5,2,11,4,2,6,4,4,16,0.2222222222222222,2.0,0.5555555555555556,0.75,0.5,1.0,inf,Connecticut ,15,23,19,27,13,11,10,9,9,70,0.2272727272727272,1.4444444444444444,0.3939393939393939,0.48936170212765956,0.15789473684210525,0.6521739130434783,0.7037037037037037,4,7,8,10,5,3,4,4,4,19,0.2857142857142857,2.5,0.5714285714285714,0.75,0.5,1.0,1.6,False,171
343,Connecticut ,15,23,19,27,13,11,10,9,9,70,0.2272727272727272,1.4444444444444444,2014,0.3939393939393939,0.48936170212765956,0.15789473684210525,0.6521739130434783,0.7037037037037037,4,7,8,10,5,3,4,4,4,19,0.2857142857142857,2.5,0.5714285714285714,0.75,0.5,1.0,1.6,Brigham Young ,3,7,9,25,12,3,6,17,19,51,0.0526315789473684,0.7058823529411765,0.3684210526315789,0.40540540540540543,0.3,0.42857142857142855,0.36,2,5,2,11,4,2,6,4,4,16,0.2222222222222222,2.0,0.5555555555555556,0.75,0.5,1.0,inf,True,171
344,Brigham Young ,13,18,14,36,13,4,15,15,17,72,0.2241379310344827,0.8666666666666667,2014,0.4482758620689655,0.48717948717948717,0.3684210526315789,0.7222222222222222,0.3888888888888889,6,7,4,15,4,2,9,5,4,25,0.6,1.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.8571428571428571,1.0,NC State ,10,14,12,19,11,11,2,7,17,57,0.136986301369863,1.5714285714285714,0.273972602739726,0.2826086956521739,0.25925925925925924,0.7142857142857143,0.631578947368421,4,4,3,6,5,3,1,2,4,16,0.2857142857142857,5.0,0.375,0.35714285714285715,0.5,1.0,1.0,True,172
345,NC State ,10,14,12,19,11,11,2,7,17,57,0.136986301369863,1.5714285714285714,2014,0.273972602739726,0.2826086956521739,0.25925925925925924,0.7142857142857143,0.631578947368421,4,4,3,6,5,3,1,2,4,16,0.2857142857142857,5.0,0.375,0.35714285714285715,0.5,1.0,1.0,Brigham Young ,13,18,14,36,13,4,15,15,17,72,0.2241379310344827,0.8666666666666667,0.4482758620689655,0.48717948717948717,0.3684210526315789,0.7222222222222222,0.3888888888888889,6,7,4,15,4,2,9,5,4,25,0.6,1.3333333333333333,0.8333333333333334,1.0,0.6666666666666666,0.8571428571428571,1.0,False,172
346,Brigham Young ,14,20,8,30,17,3,6,14,19,80,0.2545454545454545,1.2142857142857142,2014,0.509090909090909,0.5625,0.43478260869565216,0.7,0.26666666666666666,6,7,3,11,8,1,4,5,5,18,1.0,8.0,1.0,1.0,1.0,1.0,0.5,Nebraska ,20,23,7,20,14,7,2,6,18,76,0.303030303030303,2.333333333333333,0.3787878787878788,0.4222222222222222,0.2857142857142857,0.8695652173913043,0.35,7,7,3,8,9,5,1,2,5,22,0.8,4.5,0.6,0.6,0.3333333333333333,1.0,2.0,True,173
347,Nebraska ,20,23,7,20,14,7,2,6,18,76,0.303030303030303,2.333333333333333,2014,0.3787878787878788,0.4222222222222222,0.2857142857142857,0.8695652173913043,0.35,7,7,3,8,9,5,1,2,5,22,0.8,4.5,0.6,0.6,0.3333333333333333,1.0,2.0,Brigham Young ,14,20,8,30,17,3,6,14,19,80,0.2545454545454545,1.2142857142857142,0.509090909090909,0.5625,0.43478260869565216,0.7,0.26666666666666666,6,7,3,11,8,1,4,5,5,18,1.0,8.0,1.0,1.0,1.0,1.0,0.5,False,173
348,Cal State Northridge ,11,15,9,20,8,3,4,5,28,58,0.1617647058823529,1.6,2014,0.3088235294117647,0.3018867924528302,0.3333333333333333,0.7333333333333333,0.45,5,7,2,6,4,1,4,2,5,26,0.3333333333333333,4.0,0.45,0.42857142857142855,0.5,0.75,inf,South Carolina ,27,42,13,36,17,1,8,11,16,73,0.54,1.5454545454545454,0.44,0.4878048780487805,0.2222222222222222,0.6428571428571429,0.3611111111111111,13,17,4,6,4,1,3,3,4,24,1.3333333333333333,3.0,0.6666666666666666,1.0,0.5,1.0,1.0,False,174
349,South Carolina ,27,42,13,36,17,1,8,11,16,73,0.54,1.5454545454545454,2014,0.44,0.4878048780487805,0.2222222222222222,0.6428571428571429,0.3611111111111111,13,17,4,6,4,1,3,3,4,24,1.3333333333333333,3.0,0.6666666666666666,1.0,0.5,1.0,1.0,Cal State Northridge ,11,15,9,20,8,3,4,5,28,58,0.1617647058823529,1.6,0.3088235294117647,0.3018867924528302,0.3333333333333333,0.7333333333333333,0.45,5,7,2,6,4,1,4,2,5,26,0.3333333333333333,4.0,0.45,0.42857142857142855,0.5,0.75,inf,True,174
350,California ,10,14,10,23,12,6,6,18,20,56,0.1785714285714285,0.6666666666666666,2014,0.39285714285714285,0.425531914893617,0.2222222222222222,0.7142857142857143,0.43478260869565216,7,10,1,3,7,3,1,7,5,17,0.5833333333333334,1.0,0.5333333333333333,1.0,0.3333333333333333,0.7,1.0,Baylor ,16,20,13,23,24,10,7,14,14,75,0.2539682539682539,1.7142857142857142,0.42857142857142855,0.46808510638297873,0.3125,0.8,0.5652173913043478,8,9,6,5,11,3,3,4,4,27,0.5,5.5,0.6666666666666666,1.0,0.2,1.0,3.0,False,175
351,Baylor ,16,20,13,23,24,10,7,14,14,75,0.2539682539682539,1.7142857142857142,2014,0.42857142857142855,0.46808510638297873,0.3125,0.8,0.5652173913043478,8,9,6,5,11,3,3,4,4,27,0.5,5.5,0.6666666666666666,1.0,0.2,1.0,3.0,California ,10,14,10,23,12,6,6,18,20,56,0.1785714285714285,0.6666666666666666,0.39285714285714285,0.425531914893617,0.2222222222222222,0.7142857142857143,0.43478260869565216,7,10,1,3,7,3,1,7,5,17,0.5833333333333334,1.0,0.5333333333333333,1.0,0.3333333333333333,0.7,1.0,True,175
352,Chattanooga ,4,14,11,18,14,2,3,8,21,53,0.0655737704918032,1.75,2014,0.3442622950819672,0.4117647058823529,0.25925925925925924,0.2857142857142857,0.6111111111111112,2,2,4,6,6,1,0,2,3,19,0.125,3.0,0.5,0.5,0.42857142857142855,1.0,inf,Syracuse ,24,31,18,32,5,3,1,9,15,59,0.4444444444444444,0.5555555555555556,0.3148148148148148,0.41025641025641024,0.06666666666666667,0.7741935483870968,0.5625,9,10,5,9,3,1,0,2,2,15,0.875,3.0,0.5,0.5,0.25,1.0,1.6666666666666667,False,176
353,Syracuse ,24,31,18,32,5,3,1,9,15,59,0.4444444444444444,0.5555555555555556,2014,0.3148148148148148,0.41025641025641024,0.06666666666666667,0.7741935483870968,0.5625,9,10,5,9,3,1,0,2,2,15,0.875,3.0,0.5,0.5,0.25,1.0,1.6666666666666667,Chattanooga ,4,14,11,18,14,2,3,8,21,53,0.0655737704918032,1.75,0.3442622950819672,0.4117647058823529,0.25925925925925924,0.2857142857142857,0.6111111111111112,2,2,4,6,6,1,0,2,3,19,0.125,3.0,0.5,0.5,0.42857142857142855,1.0,inf,True,176
354,DePaul ,12,17,12,20,19,12,5,14,15,74,0.2,1.3571428571428572,2014,0.4,0.37037037037037035,0.42424242424242425,0.7058823529411765,0.6,4,4,4,5,7,3,3,4,3,22,0.5,2.0,0.7777777777777778,0.6666666666666666,1.0,1.0,2.0,Duke ,9,19,14,25,11,9,8,21,15,65,0.1551724137931034,0.5238095238095238,0.46551724137931033,0.4807692307692308,0.3333333333333333,0.47368421052631576,0.56,2,4,5,5,2,3,7,6,3,12,0.25,0.6666666666666666,0.5555555555555556,0.5714285714285714,1.0,0.5,1.0,True,177
355,Duke ,9,19,14,25,11,9,8,21,15,65,0.1551724137931034,0.5238095238095238,2014,0.46551724137931033,0.4807692307692308,0.3333333333333333,0.47368421052631576,0.56,2,4,5,5,2,3,7,6,3,12,0.25,0.6666666666666666,0.5555555555555556,0.5714285714285714,1.0,0.5,1.0,DePaul ,12,17,12,20,19,12,5,14,15,74,0.2,1.3571428571428572,0.4,0.37037037037037035,0.42424242424242425,0.7058823529411765,0.6,4,4,4,5,7,3,3,4,3,22,0.5,2.0,0.7777777777777778,0.6666666666666666,1.0,1.0,2.0,False,177
356,DePaul ,11,18,9,18,12,5,5,17,21,65,0.1774193548387097,0.7058823529411765,2014,0.4032258064516129,0.5,0.2,0.6111111111111112,0.5,4,8,4,5,4,1,4,4,4,24,0.25,2.0,0.625,0.8333333333333334,0.3333333333333333,0.5,1.0,Texas A&M ,18,27,8,29,13,10,3,17,21,84,0.3272727272727272,0.7647058823529411,0.6,0.6226415094339622,0.0,0.6666666666666666,0.27586206896551724,7,9,2,5,6,5,1,6,4,25,1.6666666666666667,2.0,1.0,1.0,0.0,0.8333333333333334,0.4,False,178
357,Texas A&M ,18,27,8,29,13,10,3,17,21,84,0.3272727272727272,0.7647058823529411,2014,0.6,0.6226415094339622,0.0,0.6666666666666666,0.27586206896551724,7,9,2,5,6,5,1,6,4,25,1.6666666666666667,2.0,1.0,1.0,0.0,0.8333333333333334,0.4,DePaul ,11,18,9,18,12,5,5,17,21,65,0.1774193548387097,0.7058823529411765,0.4032258064516129,0.5,0.2,0.6111111111111112,0.5,4,8,4,5,4,1,4,4,4,24,0.25,2.0,0.625,0.8333333333333334,0.3333333333333333,0.5,1.0,True,178
358,Florida ,18,23,13,25,14,10,1,17,15,83,0.28125,0.8235294117647058,2014,0.46875,0.5681818181818182,0.25,0.782608695652174,0.52,8,8,4,8,6,3,1,5,4,21,0.8,1.2,0.6363636363636364,1.0,0.42857142857142855,1.0,2.0,Dayton ,11,14,5,19,13,9,5,17,18,69,0.1929824561403508,0.7647058823529411,0.45614035087719296,0.5405405405405406,0.3,0.7857142857142857,0.2631578947368421,5,6,2,4,4,4,3,5,4,22,0.8333333333333334,2.0,0.5333333333333333,0.6666666666666666,0.5,1.0,inf,True,179
359,Dayton ,11,14,5,19,13,9,5,17,18,69,0.1929824561403508,0.7647058823529411,2014,0.45614035087719296,0.5405405405405406,0.3,0.7857142857142857,0.2631578947368421,5,6,2,4,4,4,3,5,4,22,0.8333333333333334,2.0,0.5333333333333333,0.6666666666666666,0.5,1.0,inf,Florida ,18,23,13,25,14,10,1,17,15,83,0.28125,0.8235294117647058,0.46875,0.5681818181818182,0.25,0.782608695652174,0.52,8,8,4,8,6,3,1,5,4,21,0.8,1.2,0.6363636363636364,1.0,0.42857142857142855,1.0,2.0,False,179
360,Florida ,9,15,6,16,11,8,2,18,18,61,0.18,0.6111111111111112,2014,0.46,0.5862068965517241,0.2857142857142857,0.6,0.375,4,5,1,8,3,3,1,5,4,20,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.36363636363636365,1.0,inf,Penn State ,23,27,13,24,14,11,3,14,13,83,0.396551724137931,1.0,0.46551724137931033,0.5121951219512195,0.35294117647058826,0.8518518518518519,0.5416666666666666,8,8,3,5,4,2,1,6,4,22,0.6,1.0,0.6153846153846154,0.6363636363636364,1.0,1.0,0.75,False,180
361,Penn State ,23,27,13,24,14,11,3,14,13,83,0.396551724137931,1.0,2014,0.46551724137931033,0.5121951219512195,0.35294117647058826,0.8518518518518519,0.5416666666666666,8,8,3,5,4,2,1,6,4,22,0.6,1.0,0.6153846153846154,0.6363636363636364,1.0,1.0,0.75,Florida ,9,15,6,16,11,8,2,18,18,61,0.18,0.6111111111111112,0.46,0.5862068965517241,0.2857142857142857,0.6,0.375,4,5,1,8,3,3,1,5,4,20,0.3333333333333333,2.0,0.6666666666666666,0.6666666666666666,0.36363636363636365,1.0,inf,True,180
362,Florida Gulf Coast ,9,16,7,33,13,11,6,10,13,60,0.1384615384615384,1.3,2014,0.3384615384615385,0.4166666666666667,0.2413793103448276,0.5625,0.21212121212121213,2,2,2,11,4,3,3,4,4,16,0.1538461538461538,2.0,0.38461538461538464,0.5,0.5714285714285714,1.0,0.5,Oklahoma State ,7,14,11,32,20,8,2,15,15,61,0.1076923076923077,1.3333333333333333,0.36923076923076925,0.4186046511627907,0.2727272727272727,0.5,0.34375,4,6,4,11,8,2,1,8,4,10,0.4444444444444444,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,False,181
363,Oklahoma State ,7,14,11,32,20,8,2,15,15,61,0.1076923076923077,1.3333333333333333,2014,0.36923076923076925,0.4186046511627907,0.2727272727272727,0.5,0.34375,4,6,4,11,8,2,1,8,4,10,0.4444444444444444,2.0,1.0,1.0,0.5,0.6666666666666666,1.0,Florida Gulf Coast ,9,16,7,33,13,11,6,10,13,60,0.1384615384615384,1.3,0.3384615384615385,0.4166666666666667,0.2413793103448276,0.5625,0.21212121212121213,2,2,2,11,4,3,3,4,4,16,0.1538461538461538,2.0,0.38461538461538464,0.5,0.5714285714285714,1.0,0.5,True,181
364,Florida State ,9,14,6,34,10,11,3,25,15,55,0.1956521739130435,0.4,2014,0.45652173913043476,0.5151515151515151,0.3076923076923077,0.6428571428571429,0.17647058823529413,2,3,3,10,6,3,2,8,3,10,0.4,1.0,0.8,1.0,0.5,0.6666666666666666,1.0,Iowa State ,7,9,9,19,12,12,4,19,18,44,0.1186440677966101,0.631578947368421,0.2542372881355932,0.38095238095238093,0.18421052631578946,0.7777777777777778,0.47368421052631576,5,7,3,6,5,4,2,7,5,13,0.5,2.0,0.4,0.6666666666666666,0.36363636363636365,1.0,0.6666666666666666,True,182
365,Iowa State ,7,9,9,19,12,12,4,19,18,44,0.1186440677966101,0.631578947368421,2014,0.2542372881355932,0.38095238095238093,0.18421052631578946,0.7777777777777778,0.47368421052631576,5,7,3,6,5,4,2,7,5,13,0.5,2.0,0.4,0.6666666666666666,0.36363636363636365,1.0,0.6666666666666666,Florida State ,9,14,6,34,10,11,3,25,15,55,0.1956521739130435,0.4,0.45652173913043476,0.5151515151515151,0.3076923076923077,0.6428571428571429,0.17647058823529413,2,3,3,10,6,3,2,8,3,10,0.4,1.0,0.8,1.0,0.5,0.6666666666666666,1.0,False,182
366,Florida State ,5,9,11,22,10,7,1,15,14,44,0.0862068965517241,0.6666666666666666,2014,0.3103448275862069,0.39473684210526316,0.15,0.5555555555555556,0.5,1,1,4,5,3,3,0,5,3,9,0.1666666666666666,1.5,0.5,0.6,0.14285714285714285,1.0,inf,Stanford ,12,15,2,27,18,7,2,12,12,63,0.2553191489361702,1.5,0.48936170212765956,0.6428571428571429,0.2631578947368421,0.8,0.07407407407407407,5,7,2,7,5,3,1,4,4,21,0.4545454545454545,1.6666666666666667,0.7272727272727273,0.75,0.4,1.0,0.2857142857142857,False,183
367,Stanford ,12,15,2,27,18,7,2,12,12,63,0.2553191489361702,1.5,2014,0.48936170212765956,0.6428571428571429,0.2631578947368421,0.8,0.07407407407407407,5,7,2,7,5,3,1,4,4,21,0.4545454545454545,1.6666666666666667,0.7272727272727273,0.75,0.4,1.0,0.2857142857142857,Florida State ,5,9,11,22,10,7,1,15,14,44,0.0862068965517241,0.6666666666666666,0.3103448275862069,0.39473684210526316,0.15,0.5555555555555556,0.5,1,1,4,5,3,3,0,5,3,9,0.1666666666666666,1.5,0.5,0.6,0.14285714285714285,1.0,inf,True,183
368,Fordham ,6,8,4,21,17,2,1,16,17,63,0.1224489795918367,1.0625,2014,0.5102040816326531,0.5,0.5384615384615384,0.75,0.19047619047619047,3,4,2,9,7,1,1,5,4,17,0.25,7.0,0.75,0.6,1.0,0.75,0.5,California ,13,16,14,19,16,7,7,9,12,64,0.2096774193548387,1.7777777777777777,0.4032258064516129,0.4444444444444444,0.125,0.8125,0.7368421052631579,8,9,4,5,10,3,1,4,3,22,0.4444444444444444,3.333333333333333,0.5,0.5,0.0,0.8888888888888888,1.3333333333333333,False,184
369,California ,13,16,14,19,16,7,7,9,12,64,0.2096774193548387,1.7777777777777777,2014,0.4032258064516129,0.4444444444444444,0.125,0.8125,0.7368421052631579,8,9,4,5,10,3,1,4,3,22,0.4444444444444444,3.333333333333333,0.5,0.5,0.0,0.8888888888888888,1.3333333333333333,Fordham ,6,8,4,21,17,2,1,16,17,63,0.1224489795918367,1.0625,0.5102040816326531,0.5,0.5384615384615384,0.75,0.19047619047619047,3,4,2,9,7,1,1,5,4,17,0.25,7.0,0.75,0.6,1.0,0.75,0.5,True,184
