,TEAM,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,index_OPP,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,WIN,GAME_ID
500,Iowa State ,23,60,16,32,7,28,13,18,5,26,12,3,1,12,20,66,0.2166666666666666,1.0,2010,5,14,5,8,3,8,5,7,3,6,5,1,0,3,5,17,0.75,2.5,1,Dayton ,28,58,23,44,5,14,17,26,6,26,10,7,6,7,20,78,0.293103448275862,1.4285714285714286,7,13,6,10,2,5,8,10,2,10,3,2,3,2,4,20,0.8888888888888888,3.0,False,250
501,Dayton ,28,58,23,44,5,14,17,26,6,26,10,7,6,7,20,78,0.293103448275862,1.4285714285714286,2010,7,13,6,10,2,5,8,10,2,10,3,2,3,2,4,20,0.8888888888888888,3.0,0,Iowa State ,23,60,16,32,7,28,13,18,5,26,12,3,1,12,20,66,0.2166666666666666,1.0,5,14,5,8,3,8,5,7,3,6,5,1,0,3,5,17,0.75,2.5,True,250
502,James Madison ,30,79,19,50,11,29,9,10,12,30,19,6,4,15,23,80,0.1139240506329113,1.2666666666666666,2010,10,30,6,14,4,16,4,4,3,6,11,2,2,7,4,28,0.6666666666666666,1.5714285714285714,1,Ohio State ,30,62,26,46,4,16,26,34,2,30,16,9,7,13,17,90,0.4193548387096774,1.2307692307692308,9,19,9,15,2,7,12,16,1,12,8,3,7,5,4,28,1.0,2.0,False,251
503,Ohio State ,30,62,26,46,4,16,26,34,2,30,16,9,7,13,17,90,0.4193548387096774,1.2307692307692308,2010,9,19,9,15,2,7,12,16,1,12,8,3,7,5,4,28,1.0,2.0,0,James Madison ,30,79,19,50,11,29,9,10,12,30,19,6,4,15,23,80,0.1139240506329113,1.2666666666666666,10,30,6,14,4,16,4,4,3,6,11,2,2,7,4,28,0.6666666666666666,1.5714285714285714,True,251
504,Liberty ,24,69,21,51,3,18,14,23,19,27,8,7,0,15,20,65,0.2028985507246377,0.5333333333333333,2010,8,15,8,15,1,5,3,5,5,8,7,3,0,3,4,19,0.5,7.0,1,North Carolina ,28,57,24,48,4,9,11,20,9,24,18,10,7,15,20,71,0.1929824561403508,1.2,7,13,7,13,1,3,4,8,2,7,5,2,5,4,4,17,2.0,1.6666666666666667,False,252
505,North Carolina ,28,57,24,48,4,9,11,20,9,24,18,10,7,15,20,71,0.1929824561403508,1.2,2010,7,13,7,13,1,3,4,8,2,7,5,2,5,4,4,17,2.0,1.6666666666666667,0,Liberty ,24,69,21,51,3,18,14,23,19,27,8,7,0,15,20,65,0.2028985507246377,0.5333333333333333,8,15,8,15,1,5,3,5,5,8,7,3,0,3,4,19,0.5,7.0,True,252
506,Little Rock ,25,60,24,51,1,9,3,4,10,17,12,11,2,14,18,54,0.05,0.8571428571428571,2010,6,13,6,12,1,7,2,2,3,4,5,4,1,4,4,12,0.1666666666666666,2.5,1,Arizona State ,21,56,19,46,2,10,13,15,16,22,16,4,2,17,9,57,0.2321428571428571,0.9411764705882352,6,15,6,15,1,5,5,6,7,8,5,2,1,4,2,17,0.5,1.6666666666666667,False,253
507,Arizona State ,21,56,19,46,2,10,13,15,16,22,16,4,2,17,9,57,0.2321428571428571,0.9411764705882352,2010,6,15,6,15,1,5,5,6,7,8,5,2,1,4,2,17,0.5,1.6666666666666667,0,Little Rock ,25,60,24,51,1,9,3,4,10,17,12,11,2,14,18,54,0.05,0.8571428571428571,6,13,6,12,1,7,2,2,3,4,5,4,1,4,4,12,0.1666666666666666,2.5,True,253
508,Little Rock ,25,55,19,42,6,13,13,20,9,23,20,6,2,8,13,69,0.2363636363636363,2.5,2010,10,17,5,10,5,7,3,4,3,6,4,3,1,3,3,25,0.5,3.0,1,Texas A&M ,22,58,20,50,2,8,14,17,14,22,13,4,6,12,20,60,0.2413793103448276,1.0833333333333333,9,20,9,19,1,5,5,6,4,10,5,1,2,6,5,23,0.625,2.0,True,254
509,Texas A&M ,22,58,20,50,2,8,14,17,14,22,13,4,6,12,20,60,0.2413793103448276,1.0833333333333333,2010,9,20,9,19,1,5,5,6,4,10,5,1,2,6,5,23,0.625,2.0,0,Little Rock ,25,55,19,42,6,13,13,20,9,23,20,6,2,8,13,69,0.2363636363636363,2.5,10,17,5,10,5,7,3,4,3,6,4,3,1,3,3,25,0.5,3.0,False,254
510,Louisiana State ,26,67,23,54,3,13,9,12,11,24,10,10,5,16,21,64,0.1343283582089552,0.625,2010,8,16,8,15,2,8,3,4,4,6,4,6,2,3,4,17,0.2,2.0,1,South Florida ,24,65,21,48,3,17,22,29,16,25,13,9,7,13,13,73,0.3384615384615385,1.0,7,25,6,21,2,7,7,8,4,9,6,2,2,3,3,17,1.1666666666666667,2.0,False,255
511,South Florida ,24,65,21,48,3,17,22,29,16,25,13,9,7,13,13,73,0.3384615384615385,1.0,2010,7,25,6,21,2,7,7,8,4,9,6,2,2,3,3,17,1.1666666666666667,2.0,0,Louisiana State ,26,67,23,54,3,13,9,12,11,24,10,10,5,16,21,64,0.1343283582089552,0.625,8,16,8,15,2,8,3,4,4,6,4,6,2,3,4,17,0.2,2.0,True,255
512,Maryland ,24,59,19,40,5,19,5,6,9,16,13,4,1,11,17,58,0.0847457627118644,1.181818181818182,2010,6,10,6,10,2,5,2,2,2,2,3,2,0,6,4,14,0.2,3.0,1,Connecticut ,29,54,21,32,8,22,15,18,8,22,17,5,7,9,13,81,0.2777777777777778,1.8888888888888888,10,16,8,12,2,6,9,10,3,6,7,2,4,2,3,25,0.6923076923076923,7.0,False,256
513,Connecticut ,29,54,21,32,8,22,15,18,8,22,17,5,7,9,13,81,0.2777777777777778,1.8888888888888888,2010,10,16,8,12,2,6,9,10,3,6,7,2,4,2,3,25,0.6923076923076923,7.0,0,Maryland ,24,59,19,40,5,19,5,6,9,16,13,4,1,11,17,58,0.0847457627118644,1.181818181818182,6,10,6,10,2,5,2,2,2,2,3,2,0,6,4,14,0.2,3.0,True,256
514,Miami ,29,73,24,52,5,21,7,11,9,18,10,8,3,13,24,70,0.0958904109589041,0.7692307692307693,2010,8,22,8,14,3,11,2,3,2,5,3,3,2,3,5,20,0.5,3.0,1,Iowa ,30,57,25,48,5,9,23,33,10,27,17,6,3,13,14,88,0.4035087719298245,1.3076923076923077,8,16,8,16,2,3,6,10,6,5,7,2,3,7,4,22,0.8571428571428571,1.5,False,257
515,Iowa ,30,57,25,48,5,9,23,33,10,27,17,6,3,13,14,88,0.4035087719298245,1.3076923076923077,2010,8,16,8,16,2,3,6,10,6,5,7,2,3,7,4,22,0.8571428571428571,1.5,0,Miami ,29,73,24,52,5,21,7,11,9,18,10,8,3,13,24,70,0.0958904109589041,0.7692307692307693,8,22,8,14,3,11,2,3,2,5,3,3,2,3,5,20,0.5,3.0,True,257
516,Miami ,27,61,20,49,7,12,25,40,10,32,9,4,3,4,19,86,0.4098360655737705,2.25,2010,10,18,8,16,2,4,8,11,3,6,2,2,2,1,3,30,0.6363636363636364,1.0,1,Washington ,28,69,18,40,10,29,14,19,9,23,17,2,1,6,23,80,0.2028985507246377,2.833333333333333,6,16,5,11,3,9,4,6,5,5,8,1,0,2,5,17,0.2857142857142857,4.0,True,258
517,Washington ,28,69,18,40,10,29,14,19,9,23,17,2,1,6,23,80,0.2028985507246377,2.833333333333333,2010,6,16,5,11,3,9,4,6,5,5,8,1,0,2,5,17,0.2857142857142857,4.0,0,Miami ,27,61,20,49,7,12,25,40,10,32,9,4,3,4,19,86,0.4098360655737705,2.25,10,18,8,16,2,4,8,11,3,6,2,2,2,1,3,30,0.6363636363636364,1.0,False,258
518,Mississippi State ,18,59,8,28,10,31,10,13,11,17,11,5,9,10,23,56,0.1694915254237288,1.1,2010,5,17,2,9,3,11,2,3,4,6,2,3,4,4,5,15,0.1428571428571428,2.0,1,Duke ,24,46,20,35,4,11,12,27,8,27,16,5,7,16,16,64,0.2608695652173913,1.0,9,13,8,12,3,6,4,8,3,7,4,2,2,5,4,22,0.3636363636363636,1.3333333333333333,False,259
519,Duke ,24,46,20,35,4,11,12,27,8,27,16,5,7,16,16,64,0.2608695652173913,1.0,2010,9,13,8,12,3,6,4,8,3,7,4,2,2,5,4,22,0.3636363636363636,1.3333333333333333,0,Mississippi State ,18,59,8,28,10,31,10,13,11,17,11,5,9,10,23,56,0.1694915254237288,1.1,5,17,2,9,3,11,2,3,4,6,2,3,4,4,5,15,0.1428571428571428,2.0,True,259
520,Montana ,19,62,17,41,2,21,3,5,10,18,11,7,3,17,17,43,0.0483870967741935,0.6470588235294118,2010,4,12,4,10,0,6,3,4,3,5,6,1,1,6,5,9,0.4285714285714285,1.0,1,Notre Dame ,33,53,31,45,2,8,9,17,6,30,20,10,5,14,12,77,0.1698113207547169,1.4285714285714286,9,14,9,12,2,4,3,4,1,4,7,2,3,3,1,18,0.5,3.5,False,260
521,Notre Dame ,33,53,31,45,2,8,9,17,6,30,20,10,5,14,12,77,0.1698113207547169,1.4285714285714286,2010,9,14,9,12,2,4,3,4,1,4,7,2,3,3,1,18,0.5,3.5,0,Montana ,19,62,17,41,2,21,3,5,10,18,11,7,3,17,17,43,0.0483870967741935,0.6470588235294118,4,12,4,10,0,6,3,4,3,5,6,1,1,6,5,9,0.4285714285714285,1.0,True,260
522,Nebraska ,25,58,18,37,7,21,12,18,10,25,15,3,7,18,20,69,0.2068965517241379,0.8333333333333334,2010,7,15,6,9,5,13,3,5,3,8,4,1,2,6,5,18,0.4285714285714285,2.0,1,Syracuse ,28,69,22,48,6,21,10,21,15,23,14,10,4,8,18,72,0.144927536231884,1.75,8,26,8,19,3,9,5,8,6,5,5,2,2,2,5,24,0.6,5.0,False,261
523,Syracuse ,28,69,22,48,6,21,10,21,15,23,14,10,4,8,18,72,0.144927536231884,1.75,2010,8,26,8,19,3,9,5,8,6,5,5,2,2,2,5,24,0.6,5.0,0,Nebraska ,25,58,18,37,7,21,12,18,10,25,15,3,7,18,20,69,0.2068965517241379,0.8333333333333334,7,15,6,9,5,13,3,5,3,8,4,1,2,6,5,18,0.4285714285714285,2.0,True,261
524,New Mexico State ,22,58,17,37,5,21,8,9,3,14,9,13,4,11,18,57,0.1379310344827586,0.8181818181818182,2010,6,11,6,11,3,8,3,4,1,6,3,4,2,3,4,15,0.2727272727272727,1.0,1,Maryland ,26,53,21,36,5,17,18,21,12,28,16,7,3,20,7,75,0.3396226415094339,0.8,7,10,7,10,2,5,8,9,6,6,5,2,1,6,3,22,0.8,1.0,False,262
525,Maryland ,26,53,21,36,5,17,18,21,12,28,16,7,3,20,7,75,0.3396226415094339,0.8,2010,7,10,7,10,2,5,8,9,6,6,5,2,1,6,3,22,0.8,1.0,0,New Mexico State ,22,58,17,37,5,21,8,9,3,14,9,13,4,11,18,57,0.1379310344827586,0.8181818181818182,6,11,6,11,3,8,3,4,1,6,3,4,2,3,4,15,0.2727272727272727,1.0,True,262
526,North Carolina ,23,62,19,49,4,13,15,20,10,22,9,8,4,9,22,65,0.2419354838709677,1.0,2010,5,15,4,11,2,5,6,6,6,7,5,3,3,3,5,15,0.75,5.0,1,South Carolina ,20,46,13,30,7,16,20,28,8,28,14,4,5,15,17,67,0.4347826086956521,0.9333333333333332,6,12,5,9,1,3,5,8,2,5,5,2,1,5,3,18,0.5,3.0,False,263
527,South Carolina ,20,46,13,30,7,16,20,28,8,28,14,4,5,15,17,67,0.4347826086956521,0.9333333333333332,2010,6,12,5,9,1,3,5,8,2,5,5,2,1,5,3,18,0.5,3.0,0,North Carolina ,23,62,19,49,4,13,15,20,10,22,9,8,4,9,22,65,0.2419354838709677,1.0,5,15,4,11,2,5,6,6,6,7,5,3,3,3,5,15,0.75,5.0,True,263
528,Northwestern State ,14,59,8,26,6,33,2,2,4,15,12,2,1,8,11,36,0.0338983050847457,1.5,2010,4,15,3,6,2,11,0,0,2,4,4,1,1,1,3,10,0.0,4.0,1,Baylor ,30,61,28,54,2,7,15,20,14,36,23,5,8,5,5,77,0.2459016393442623,4.6,7,13,7,13,2,4,3,4,3,5,8,1,1,0,1,17,1.0,0.0,False,264
529,Baylor ,30,61,28,54,2,7,15,20,14,36,23,5,8,5,5,77,0.2459016393442623,4.6,2010,7,13,7,13,2,4,3,4,3,5,8,1,1,0,1,17,1.0,0.0,0,Northwestern State ,14,59,8,26,6,33,2,2,4,15,12,2,1,8,11,36,0.0338983050847457,1.5,4,15,3,6,2,11,0,0,2,4,4,1,1,1,3,10,0.0,4.0,True,264
530,Notre Dame ,21,63,18,52,3,11,8,8,15,22,11,5,4,17,9,53,0.1269841269841269,0.6470588235294118,2010,7,18,7,15,3,3,4,4,5,8,7,1,2,6,2,14,0.2222222222222222,1.4,1,Connecticut ,25,61,17,38,8,23,5,7,10,23,13,10,6,12,10,63,0.081967213114754,1.0833333333333333,6,15,4,10,3,8,2,3,3,12,7,4,4,4,3,15,0.2,2.333333333333333,False,265
531,Connecticut ,25,61,17,38,8,23,5,7,10,23,13,10,6,12,10,63,0.081967213114754,1.0833333333333333,2010,6,15,4,10,3,8,2,3,3,12,7,4,4,4,3,15,0.2,2.333333333333333,0,Notre Dame ,21,63,18,52,3,11,8,8,15,22,11,5,4,17,9,53,0.1269841269841269,0.6470588235294118,7,18,7,15,3,3,4,4,5,8,7,1,2,6,2,14,0.2222222222222222,1.4,True,265
532,Ohio ,19,51,15,35,4,16,13,21,11,15,11,8,6,18,18,55,0.2549019607843137,0.6111111111111112,2010,6,13,6,13,2,7,5,9,1,4,3,3,2,5,5,17,0.4444444444444444,1.0,1,Arizona State ,25,45,17,29,8,16,16,25,7,21,19,13,6,17,19,74,0.3555555555555555,1.1176470588235294,6,11,5,8,5,9,6,7,3,4,6,3,1,4,4,23,1.0,2.0,False,266
533,Arizona State ,25,45,17,29,8,16,16,25,7,21,19,13,6,17,19,74,0.3555555555555555,1.1176470588235294,2010,6,11,5,8,5,9,6,7,3,4,6,3,1,4,4,23,1.0,2.0,0,Ohio ,19,51,15,35,4,16,13,21,11,15,11,8,6,18,18,55,0.2549019607843137,0.6111111111111112,6,13,6,13,2,7,5,9,1,4,3,3,2,5,5,17,0.4444444444444444,1.0,True,266
534,Ohio State ,32,69,27,49,5,20,15,16,4,25,14,11,1,12,16,84,0.217391304347826,1.1666666666666667,2010,11,25,10,16,3,10,7,7,1,9,6,2,1,4,4,30,0.5,2.0,1,North Carolina ,34,73,26,56,8,17,10,16,12,30,19,6,4,16,19,86,0.136986301369863,1.1875,13,18,13,18,5,7,4,5,4,10,5,4,4,4,4,27,0.2666666666666666,2.5,False,267
535,North Carolina ,34,73,26,56,8,17,10,16,12,30,19,6,4,16,19,86,0.136986301369863,1.1875,2010,13,18,13,18,5,7,4,5,4,10,5,4,4,4,4,27,0.2666666666666666,2.5,0,Ohio State ,32,69,27,49,5,20,15,16,4,25,14,11,1,12,16,84,0.217391304347826,1.1666666666666667,11,25,10,16,3,10,7,7,1,9,6,2,1,4,4,30,0.5,2.0,True,267
536,Oklahoma ,28,72,22,49,6,23,14,19,14,20,11,9,1,12,28,76,0.1944444444444444,0.9166666666666666,2010,9,18,9,16,2,6,4,8,7,4,5,4,1,4,5,22,0.3333333333333333,1.5,1,Stanford ,24,46,16,29,8,17,30,38,8,29,10,5,7,19,21,86,0.6521739130434783,0.5263157894736842,11,18,10,17,3,9,8,11,3,8,4,2,2,6,4,24,1.0,1.0,False,268
537,Stanford ,24,46,16,29,8,17,30,38,8,29,10,5,7,19,21,86,0.6521739130434783,0.5263157894736842,2010,11,18,10,17,3,9,8,11,3,8,4,2,2,6,4,24,1.0,1.0,0,Oklahoma ,28,72,22,49,6,23,14,19,14,20,11,9,1,12,28,76,0.1944444444444444,0.9166666666666666,9,18,9,16,2,6,4,8,7,4,5,4,1,4,5,22,0.3333333333333333,1.5,True,268
538,Oklahoma State ,23,62,15,47,8,15,13,14,10,31,10,3,2,14,11,67,0.2096774193548387,0.7142857142857143,2010,8,16,4,11,5,8,5,6,4,11,4,1,2,4,3,23,0.4545454545454545,3.0,1,Florida Gulf Coast ,28,62,17,30,11,32,8,14,5,26,13,6,2,7,14,75,0.1290322580645161,1.8571428571428568,10,20,8,12,3,12,4,7,2,10,4,2,2,4,4,26,1.0,4.0,False,269
539,Florida Gulf Coast ,28,62,17,30,11,32,8,14,5,26,13,6,2,7,14,75,0.1290322580645161,1.8571428571428568,2010,10,20,8,12,3,12,4,7,2,10,4,2,2,4,4,26,1.0,4.0,0,Oklahoma State ,23,62,15,47,8,15,13,14,10,31,10,3,2,14,11,67,0.2096774193548387,0.7142857142857143,8,16,4,11,5,8,5,6,4,11,4,1,2,4,3,23,0.4545454545454545,3.0,True,269
540,Pittsburgh ,19,43,18,34,1,9,12,15,4,30,12,5,6,14,11,51,0.2790697674418604,0.8571428571428571,2010,5,12,5,10,1,2,6,7,3,10,4,1,3,3,3,16,0.5,1.5,1,Chattanooga ,17,65,13,42,4,23,2,3,13,18,6,4,3,8,11,40,0.0307692307692307,0.75,5,14,5,13,1,9,2,2,6,6,2,2,3,2,5,10,0.4,2.0,True,270
541,Chattanooga ,17,65,13,42,4,23,2,3,13,18,6,4,3,8,11,40,0.0307692307692307,0.75,2010,5,14,5,13,1,9,2,2,6,6,2,2,3,2,5,10,0.4,2.0,0,Pittsburgh ,19,43,18,34,1,9,12,15,4,30,12,5,6,14,11,51,0.2790697674418604,0.8571428571428571,5,12,5,10,1,2,6,7,3,10,4,1,3,3,3,16,0.5,1.5,False,270
542,Pittsburgh ,25,58,21,45,4,13,13,19,9,18,8,8,6,11,19,67,0.2241379310344827,0.7272727272727273,2010,11,24,10,21,1,5,9,13,3,6,4,3,5,6,5,32,0.375,0.3333333333333333,1,Tennessee ,27,67,22,54,5,13,18,24,16,25,17,5,3,13,13,77,0.2686567164179104,1.3076923076923077,8,17,8,17,2,6,6,8,10,10,4,2,1,3,4,21,0.5,2.0,False,271
543,Tennessee ,27,67,22,54,5,13,18,24,16,25,17,5,3,13,13,77,0.2686567164179104,1.3076923076923077,2010,8,17,8,17,2,6,6,8,10,10,4,2,1,3,4,21,0.5,2.0,0,Pittsburgh ,25,58,21,45,4,13,13,19,9,18,8,8,6,11,19,67,0.2241379310344827,0.7272727272727273,11,24,10,21,1,5,9,13,3,6,4,3,5,6,5,32,0.375,0.3333333333333333,True,271
544,Princeton ,29,63,25,46,4,17,8,10,10,16,11,9,2,8,13,70,0.1269841269841269,1.375,2010,10,18,8,11,2,7,4,4,3,5,6,3,1,3,4,26,1.0,3.0,1,Maryland ,31,58,19,38,12,20,11,15,10,24,14,2,2,12,11,85,0.1896551724137931,1.1666666666666667,9,16,4,11,6,11,4,7,6,5,7,1,1,6,3,27,0.6666666666666666,2.333333333333333,False,272
545,Maryland ,31,58,19,38,12,20,11,15,10,24,14,2,2,12,11,85,0.1896551724137931,1.1666666666666667,2010,9,16,4,11,6,11,4,7,6,5,7,1,1,6,3,27,0.6666666666666666,2.333333333333333,0,Princeton ,29,63,25,46,4,17,8,10,10,16,11,9,2,8,13,70,0.1269841269841269,1.375,10,18,8,11,2,7,4,4,3,5,6,3,1,3,4,26,1.0,3.0,True,272
546,Quinnipiac ,23,66,11,37,12,29,26,33,10,17,11,7,1,11,21,84,0.3939393939393939,1.0,2010,8,14,4,8,4,7,5,6,4,5,6,2,1,3,4,24,1.0,6.0,1,Oklahoma ,40,72,27,43,13,29,18,24,14,29,27,5,2,13,25,111,0.25,2.076923076923077,6,9,6,8,4,6,2,2,3,6,5,2,1,3,4,16,0.2857142857142857,3.0,False,273
547,Oklahoma ,40,72,27,43,13,29,18,24,14,29,27,5,2,13,25,111,0.25,2.076923076923077,2010,6,9,6,8,4,6,2,2,3,6,5,2,1,3,4,16,0.2857142857142857,3.0,0,Quinnipiac ,23,66,11,37,12,29,26,33,10,17,11,7,1,11,21,84,0.3939393939393939,1.0,8,14,4,8,4,7,5,6,4,5,6,2,1,3,4,24,1.0,6.0,True,273
548,Rutgers ,25,73,24,64,1,9,4,6,11,16,7,5,2,14,17,55,0.0547945205479452,0.5,2010,8,20,8,20,1,5,3,3,6,3,2,1,0,6,4,16,0.25,1.0,1,Connecticut ,32,66,21,42,11,24,16,22,14,32,23,9,5,16,10,91,0.2424242424242424,1.4375,8,16,7,10,5,12,4,6,1,6,7,3,2,3,2,23,0.6,2.5,False,274
549,Connecticut ,32,66,21,42,11,24,16,22,14,32,23,9,5,16,10,91,0.2424242424242424,1.4375,2010,8,16,7,10,5,12,4,6,1,6,7,3,2,3,2,23,0.6,2.5,0,Rutgers ,25,73,24,64,1,9,4,6,11,16,7,5,2,14,17,55,0.0547945205479452,0.5,8,20,8,20,1,5,3,3,6,3,2,1,0,6,4,16,0.25,1.0,True,274
550,Seton Hall ,23,64,15,41,8,23,12,23,13,16,15,8,3,14,24,66,0.1875,1.0714285714285714,2010,6,20,3,10,4,11,5,7,3,4,8,3,1,4,5,18,1.0,2.0,1,Rutgers ,26,55,19,42,7,13,20,29,11,29,15,6,4,19,23,79,0.3636363636363636,0.7894736842105263,7,17,7,14,4,6,7,11,5,7,4,2,1,4,4,21,0.5833333333333334,1.0,False,275
551,Rutgers ,26,55,19,42,7,13,20,29,11,29,15,6,4,19,23,79,0.3636363636363636,0.7894736842105263,2010,7,17,7,14,4,6,7,11,5,7,4,2,1,4,4,21,0.5833333333333334,1.0,0,Seton Hall ,23,64,15,41,8,23,12,23,13,16,15,8,3,14,24,66,0.1875,1.0714285714285714,6,20,3,10,4,11,5,7,3,4,8,3,1,4,5,18,1.0,2.0,True,275
552,South Carolina ,28,65,26,53,2,12,7,16,13,27,13,7,6,12,13,65,0.1076923076923077,1.0833333333333333,2010,5,11,5,11,1,4,0,2,9,5,2,2,0,1,3,11,0.0,2.0,1,Notre Dame ,26,64,24,59,2,5,12,14,10,24,16,7,6,10,17,66,0.1875,1.6,9,24,8,23,1,2,5,7,3,5,5,3,3,3,5,22,0.4,5.0,False,276
553,Notre Dame ,26,64,24,59,2,5,12,14,10,24,16,7,6,10,17,66,0.1875,1.6,2010,9,24,8,23,1,2,5,7,3,5,5,3,3,3,5,22,0.4,5.0,0,South Carolina ,28,65,26,53,2,12,7,16,13,27,13,7,6,12,13,65,0.1076923076923077,1.0833333333333333,5,11,5,11,1,4,0,2,9,5,2,2,0,1,3,11,0.0,2.0,True,276
554,South Dakota State ,26,60,22,42,4,18,6,11,7,23,11,6,3,11,22,62,0.1,1.0,2010,6,13,6,10,1,4,3,4,1,5,4,1,0,2,5,14,0.2307692307692307,2.0,1,Oregon State ,24,54,17,35,7,19,19,26,7,30,16,9,9,12,15,74,0.3518518518518518,1.3333333333333333,8,13,8,11,5,9,7,7,3,11,4,3,4,3,4,23,1.0,2.0,False,277
555,Oregon State ,24,54,17,35,7,19,19,26,7,30,16,9,9,12,15,74,0.3518518518518518,1.3333333333333333,2010,8,13,8,11,5,9,7,7,3,11,4,3,4,3,4,23,1.0,2.0,0,South Dakota State ,26,60,22,42,4,18,6,11,7,23,11,6,3,11,22,62,0.1,1.0,6,13,6,10,1,4,3,4,1,5,4,1,0,2,5,14,0.2307692307692307,2.0,True,277
556,South Florida ,17,48,10,31,7,17,11,13,4,21,9,5,8,15,15,52,0.2291666666666666,0.6,2010,8,20,5,13,3,7,6,6,2,7,2,1,4,4,4,25,0.75,0.5,1,Louisville ,22,66,18,55,4,11,12,14,16,20,13,8,7,11,17,60,0.1818181818181818,1.181818181818182,6,15,6,14,2,5,4,4,3,5,5,2,5,2,4,13,0.375,2.5,False,278
557,Louisville ,22,66,18,55,4,11,12,14,16,20,13,8,7,11,17,60,0.1818181818181818,1.181818181818182,2010,6,15,6,14,2,5,4,4,3,5,5,2,5,2,4,13,0.375,2.5,0,South Florida ,17,48,10,31,7,17,11,13,4,21,9,5,8,15,15,52,0.2291666666666666,0.6,8,20,5,13,3,7,6,6,2,7,2,1,4,4,4,25,0.75,0.5,True,278
558,St. Francis ,13,60,6,32,7,28,0,0,8,9,7,6,1,12,12,33,0.0,0.5833333333333334,2010,5,15,2,10,3,9,0,0,2,3,2,3,1,3,3,13,0.0,1.0,1,Connecticut ,40,57,35,44,5,13,4,8,10,32,26,6,9,13,8,89,0.0701754385964912,2.0,12,13,12,13,4,6,2,2,2,9,8,1,2,3,1,26,0.1538461538461538,4.0,False,279
559,Connecticut ,40,57,35,44,5,13,4,8,10,32,26,6,9,13,8,89,0.0701754385964912,2.0,2010,12,13,12,13,4,6,2,2,2,9,8,1,2,3,1,26,0.1538461538461538,4.0,0,St. Francis ,13,60,6,32,7,28,0,0,8,9,7,6,1,12,12,33,0.0,0.5833333333333334,5,15,2,10,3,9,0,0,2,3,2,3,1,3,3,13,0.0,1.0,True,279
560,Stanford ,23,65,18,50,5,15,9,13,14,17,10,6,4,13,11,60,0.1384615384615384,0.7692307692307693,2010,6,14,6,13,5,8,2,2,6,5,6,2,3,3,3,17,0.25,6.0,1,Notre Dame ,32,65,28,56,4,9,13,13,11,25,11,9,4,9,12,81,0.2,1.2222222222222223,9,21,7,19,4,7,7,7,3,5,4,3,2,4,4,28,0.3529411764705882,1.0,False,280
561,Notre Dame ,32,65,28,56,4,9,13,13,11,25,11,9,4,9,12,81,0.2,1.2222222222222223,2010,9,21,7,19,4,7,7,7,3,5,4,3,2,4,4,28,0.3529411764705882,1.0,0,Stanford ,23,65,18,50,5,15,9,13,14,17,10,6,4,13,11,60,0.1384615384615384,0.7692307692307693,6,14,6,13,5,8,2,2,6,5,6,2,3,3,3,17,0.25,6.0,True,280
562,Syracuse ,21,63,13,37,8,26,18,23,10,22,8,3,4,13,24,68,0.2857142857142857,0.6153846153846154,2010,8,23,6,16,2,7,6,8,2,5,4,1,1,6,4,23,3.0,4.0,1,South Carolina ,32,58,24,39,8,19,25,31,9,26,20,5,4,12,19,97,0.4310344827586206,1.6666666666666667,6,11,6,8,4,5,5,6,2,8,7,1,0,2,2,14,0.4545454545454545,7.0,False,281
563,South Carolina ,32,58,24,39,8,19,25,31,9,26,20,5,4,12,19,97,0.4310344827586206,1.6666666666666667,2010,6,11,6,8,4,5,5,6,2,8,7,1,0,2,2,14,0.4545454545454545,7.0,0,Syracuse ,21,63,13,37,8,26,18,23,10,22,8,3,4,13,24,68,0.2857142857142857,0.6153846153846154,8,23,6,16,2,7,6,8,2,5,4,1,1,6,4,23,3.0,4.0,True,281
564,Tennessee ,22,68,18,46,4,22,0,1,15,20,9,8,4,10,16,48,0.0,0.9,2010,7,15,5,10,2,9,0,1,4,6,4,2,3,6,5,16,0.0,2.0,1,Maryland ,21,53,16,41,5,12,11,13,8,27,11,3,5,12,10,58,0.2075471698113207,0.9166666666666666,6,12,6,9,3,5,4,4,2,8,5,1,4,3,2,15,0.3636363636363636,1.6666666666666667,False,282
