,TEAM,FT,FTA,ORB,DRB,AST,STL,BLK,TOV,PF,PTS,FT/FGA,AST/TOV,YEAR,FG_MAX,FGA_MAX,2P_MAX,2PA_MAX,3P_MAX,3PA_MAX,FT_MAX,FTA_MAX,ORB_MAX,DRB_MAX,AST_MAX,STL_MAX,BLK_MAX,TOV_MAX,PF_MAX,PTS_MAX,FT/FGA_MAX,AST/TOV_MAX,TEAM_OPP,FG_OPP,FGA_OPP,2P_OPP,2PA_OPP,3P_OPP,3PA_OPP,FT_OPP,FTA_OPP,ORB_OPP,DRB_OPP,AST_OPP,STL_OPP,BLK_OPP,TOV_OPP,PF_OPP,PTS_OPP,FT/FGA_OPP,AST/TOV_OPP,FG_MAX_OPP,FGA_MAX_OPP,2P_MAX_OPP,2PA_MAX_OPP,3P_MAX_OPP,3PA_MAX_OPP,FT_MAX_OPP,FTA_MAX_OPP,ORB_MAX_OPP,DRB_MAX_OPP,AST_MAX_OPP,STL_MAX_OPP,BLK_MAX_OPP,TOV_MAX_OPP,PF_MAX_OPP,PTS_MAX_OPP,FT/FGA_MAX_OPP,AST/TOV_MAX_OPP,FG%,2P%,3P%,FT%,RB_O2D,WIN,GAME_ID
560,Stanford ,9,13,14,17,10,6,4,13,11,60,0.1384615384615384,0.7692307692307693,2015,6,14,6,13,5,8,2,2,6,5,6,2,3,3,3,17,0.25,6.0,Notre Dame ,32,65,28,56,4,9,13,13,11,25,11,9,4,9,12,81,0.2,1.2222222222222223,9,21,7,19,4,7,7,7,3,5,4,3,2,4,4,28,0.3529411764705882,1.0,0.35384615384615387,0.36,0.3333333333333333,0.6923076923076923,0.8235294117647058,False,280
561,Notre Dame ,13,13,11,25,11,9,4,9,12,81,0.2,1.2222222222222223,2015,9,21,7,19,4,7,7,7,3,5,4,3,2,4,4,28,0.3529411764705882,1.0,Stanford ,23,65,18,50,5,15,9,13,14,17,10,6,4,13,11,60,0.1384615384615384,0.7692307692307693,6,14,6,13,5,8,2,2,6,5,6,2,3,3,3,17,0.25,6.0,0.49230769230769234,0.5,0.4444444444444444,1.0,0.44,True,280
562,Syracuse ,18,23,10,22,8,3,4,13,24,68,0.2857142857142857,0.6153846153846154,2015,8,23,6,16,2,7,6,8,2,5,4,1,1,6,4,23,3.0,4.0,South Carolina ,32,58,24,39,8,19,25,31,9,26,20,5,4,12,19,97,0.4310344827586206,1.6666666666666667,6,11,6,8,4,5,5,6,2,8,7,1,0,2,2,14,0.4545454545454545,7.0,0.3333333333333333,0.35135135135135137,0.3076923076923077,0.782608695652174,0.45454545454545453,False,281
563,South Carolina ,25,31,9,26,20,5,4,12,19,97,0.4310344827586206,1.6666666666666667,2015,6,11,6,8,4,5,5,6,2,8,7,1,0,2,2,14,0.4545454545454545,7.0,Syracuse ,21,63,13,37,8,26,18,23,10,22,8,3,4,13,24,68,0.2857142857142857,0.6153846153846154,8,23,6,16,2,7,6,8,2,5,4,1,1,6,4,23,3.0,4.0,0.5517241379310345,0.6153846153846154,0.42105263157894735,0.8064516129032258,0.34615384615384615,True,281
564,Tennessee ,0,1,15,20,9,8,4,10,16,48,0.0,0.9,2015,7,15,5,10,2,9,0,1,4,6,4,2,3,6,5,16,0.0,2.0,Maryland ,21,53,16,41,5,12,11,13,8,27,11,3,5,12,10,58,0.2075471698113207,0.9166666666666666,6,12,6,9,3,5,4,4,2,8,5,1,4,3,2,15,0.3636363636363636,1.6666666666666667,0.3235294117647059,0.391304347826087,0.18181818181818182,0.0,0.75,False,282
565,Maryland ,11,13,8,27,11,3,5,12,10,58,0.2075471698113207,0.9166666666666666,2015,6,12,6,9,3,5,4,4,2,8,5,1,4,3,2,15,0.3636363636363636,1.6666666666666667,Tennessee ,22,68,18,46,4,22,0,1,15,20,9,8,4,10,16,48,0.0,0.9,7,15,5,10,2,9,0,1,4,6,4,2,3,6,5,16,0.0,2.0,0.39622641509433965,0.3902439024390244,0.4166666666666667,0.8461538461538461,0.2962962962962963,True,282
566,Tennessee State ,9,13,10,17,12,9,1,26,27,52,0.1304347826086956,0.4615384615384615,2015,5,14,5,10,4,7,4,5,3,4,4,3,1,5,5,16,0.2857142857142857,0.8,Kentucky ,29,59,21,40,8,19,31,42,16,35,17,18,7,17,19,97,0.5254237288135594,1.0,5,11,4,11,3,3,7,9,4,5,5,5,1,3,4,13,1.1666666666666667,3.0,0.2608695652173913,0.24444444444444444,0.2916666666666667,0.6923076923076923,0.5882352941176471,False,283
567,Kentucky ,31,42,16,35,17,18,7,17,19,97,0.5254237288135594,1.0,2015,5,11,4,11,3,3,7,9,4,5,5,5,1,3,4,13,1.1666666666666667,3.0,Tennessee State ,18,69,11,45,7,24,9,13,10,17,12,9,1,26,27,52,0.1304347826086956,0.4615384615384615,5,14,5,10,4,7,4,5,3,4,4,3,1,5,5,16,0.2857142857142857,0.8,0.4915254237288136,0.525,0.42105263157894735,0.7380952380952381,0.45714285714285713,True,283
568,Texas ,16,22,9,24,15,9,3,13,18,73,0.2711864406779661,1.1538461538461535,2015,7,10,7,10,0,2,6,8,5,6,7,2,1,7,3,20,0.6,0.7142857142857143,California ,24,60,13,35,11,25,11,16,9,21,16,6,1,20,17,70,0.1833333333333333,0.8,8,21,3,9,6,12,10,12,2,7,10,3,1,5,5,22,1.25,2.5,0.4745762711864407,0.5294117647058824,0.125,0.7272727272727273,0.375,True,284
569,California ,11,16,9,21,16,6,1,20,17,70,0.1833333333333333,0.8,2015,8,21,3,9,6,12,10,12,2,7,10,3,1,5,5,22,1.25,2.5,Texas ,28,59,27,51,1,8,16,22,9,24,15,9,3,13,18,73,0.2711864406779661,1.1538461538461535,7,10,7,10,0,2,6,8,5,6,7,2,1,7,3,20,0.6,0.7142857142857143,0.4,0.37142857142857144,0.44,0.6875,0.42857142857142855,False,284
570,Texas ,7,10,14,15,13,2,5,18,14,54,0.109375,0.7222222222222222,2015,3,11,3,10,1,4,2,2,5,2,5,0,1,3,2,9,0.2857142857142857,2.5,Connecticut ,39,70,26,39,13,31,14,15,12,28,22,13,10,6,14,105,0.2,3.6666666666666665,11,16,9,13,3,8,7,8,3,9,7,3,3,2,3,31,0.4375,7.0,0.34375,0.37254901960784315,0.23076923076923078,0.7,0.9333333333333333,False,285
571,Connecticut ,14,15,12,28,22,13,10,6,14,105,0.2,3.6666666666666665,2015,11,16,9,13,3,8,7,8,3,9,7,3,3,2,3,31,0.4375,7.0,Texas ,22,64,19,51,3,13,7,10,14,15,13,2,5,18,14,54,0.109375,0.7222222222222222,3,11,3,10,1,4,2,2,5,2,5,0,1,3,2,9,0.2857142857142857,2.5,0.5571428571428572,0.6666666666666666,0.41935483870967744,0.9333333333333333,0.42857142857142855,True,285
572,Tulane ,16,25,10,21,10,10,4,18,20,47,0.3404255319148936,0.5555555555555556,2015,5,9,2,6,3,5,4,6,3,6,5,4,3,4,3,17,0.4444444444444444,1.25,Mississippi State ,20,56,18,45,2,11,15,21,11,26,11,8,8,16,22,57,0.2678571428571428,0.6875,7,14,7,14,1,7,2,2,6,6,2,3,6,3,4,15,0.1428571428571428,1.0,0.2765957446808511,0.27586206896551724,0.2777777777777778,0.64,0.47619047619047616,False,286
573,Mississippi State ,15,21,11,26,11,8,8,16,22,57,0.2678571428571428,0.6875,2015,7,14,7,14,1,7,2,2,6,6,2,3,6,3,4,15,0.1428571428571428,1.0,Tulane ,13,47,8,29,5,18,16,25,10,21,10,10,4,18,20,47,0.3404255319148936,0.5555555555555556,5,9,2,6,3,5,4,6,3,6,5,4,3,4,3,17,0.4444444444444444,1.25,0.35714285714285715,0.4,0.18181818181818182,0.7142857142857143,0.4230769230769231,True,286
574,Western Kentucky ,10,15,8,19,13,6,3,9,13,64,0.15625,1.4444444444444444,2015,8,16,3,9,5,9,5,9,3,7,6,2,1,3,4,25,0.3125,2.0,Texas ,28,59,27,46,1,13,9,13,16,32,15,2,3,18,15,66,0.1525423728813559,0.8333333333333334,10,13,10,13,1,4,4,4,8,7,5,1,2,5,2,24,0.3333333333333333,2.0,0.328125,0.2903225806451613,0.36363636363636365,0.6666666666666666,0.42105263157894735,False,287
575,Texas ,9,13,16,32,15,2,3,18,15,66,0.1525423728813559,0.8333333333333334,2015,10,13,10,13,1,4,4,4,8,7,5,1,2,5,2,24,0.3333333333333333,2.0,Western Kentucky ,21,64,9,31,12,33,10,15,8,19,13,6,3,9,13,64,0.15625,1.4444444444444444,8,16,3,9,5,9,5,9,3,7,6,2,1,3,4,25,0.3125,2.0,0.4745762711864407,0.5869565217391305,0.07692307692307693,0.6923076923076923,0.5,True,287
576,Wichita State ,12,15,6,20,9,6,0,11,14,66,0.2033898305084746,0.8181818181818182,2015,7,17,6,11,3,9,7,9,2,7,7,4,0,4,4,22,0.6363636363636364,1.75,California ,28,54,23,39,5,15,17,25,8,26,17,5,1,15,15,78,0.3148148148148148,1.1333333333333333,9,13,9,13,2,9,5,7,3,7,5,2,1,5,4,22,0.625,5.0,0.4067796610169492,0.45,0.3157894736842105,0.8,0.3,False,288
577,California ,17,25,8,26,17,5,1,15,15,78,0.3148148148148148,1.1333333333333333,2015,9,13,9,13,2,9,5,7,3,7,5,2,1,5,4,22,0.625,5.0,Wichita State ,24,59,18,40,6,19,12,15,6,20,9,6,0,11,14,66,0.2033898305084746,0.8181818181818182,7,17,6,11,3,9,7,9,2,7,7,4,0,4,4,22,0.6363636363636364,1.75,0.5185185185185185,0.5897435897435898,0.3333333333333333,0.68,0.3076923076923077,True,288
578,Alabama State ,12,16,5,18,9,3,2,17,22,42,0.2222222222222222,0.5294117647058824,2016,2,9,2,6,1,3,2,2,1,4,3,1,2,2,3,7,0.5,1.5,Texas ,32,69,26,50,6,19,16,20,14,31,13,11,7,11,14,86,0.2318840579710145,1.181818181818182,7,11,7,9,3,4,2,3,2,9,4,3,3,2,2,15,0.4,4.0,0.2222222222222222,0.16216216216216217,0.35294117647058826,0.75,0.2777777777777778,False,289
579,Texas ,16,20,14,31,13,11,7,11,14,86,0.2318840579710145,1.181818181818182,2016,7,11,7,9,3,4,2,3,2,9,4,3,3,2,2,15,0.4,4.0,Alabama State ,12,54,6,37,6,17,12,16,5,18,9,3,2,17,22,42,0.2222222222222222,0.5294117647058824,2,9,2,6,1,3,2,2,1,4,3,1,2,2,3,7,0.5,1.5,0.463768115942029,0.52,0.3157894736842105,0.8,0.45161290322580644,True,289
580,Albany ,10,16,3,19,12,11,2,17,20,61,0.2,0.7058823529411765,2016,9,20,9,20,1,4,10,14,1,7,4,5,0,6,5,28,0.5,0.75,Florida ,19,54,16,35,3,19,17,24,14,18,11,10,3,23,19,59,0.3148148148148148,0.4782608695652174,4,11,4,6,1,5,6,6,4,3,2,2,0,5,4,11,2.0,1.0,0.5,0.5217391304347826,0.25,0.625,0.15789473684210525,True,290
581,Florida ,17,24,14,18,11,10,3,23,19,59,0.3148148148148148,0.4782608695652174,2016,4,11,4,6,1,5,6,6,4,3,2,2,0,5,4,11,2.0,1.0,Albany ,25,50,24,46,1,4,10,16,3,19,12,11,2,17,20,61,0.2,0.7058823529411765,9,20,9,20,1,4,10,14,1,7,4,5,0,6,5,28,0.5,0.75,0.35185185185185186,0.45714285714285713,0.15789473684210525,0.7083333333333334,0.7777777777777778,False,290
582,Albany ,21,32,13,26,14,10,1,22,22,59,0.3888888888888889,0.6363636363636364,2016,6,18,6,16,2,9,11,16,5,9,5,4,0,10,5,23,0.7,1.0,Syracuse ,22,56,14,29,8,27,24,35,10,22,13,11,3,16,18,76,0.4285714285714285,0.8125,7,17,6,11,2,8,9,10,3,4,6,5,0,5,5,24,0.6428571428571429,1.2,0.3333333333333333,0.37209302325581395,0.18181818181818182,0.65625,0.5,False,291
583,Syracuse ,24,35,10,22,13,11,3,16,18,76,0.4285714285714285,0.8125,2016,7,17,6,11,2,8,9,10,3,4,6,5,0,5,5,24,0.6428571428571429,1.2,Albany ,18,54,16,43,2,11,21,32,13,26,14,10,1,22,22,59,0.3888888888888889,0.6363636363636364,6,18,6,16,2,9,11,16,5,9,5,4,0,10,5,23,0.7,1.0,0.39285714285714285,0.4827586206896552,0.2962962962962963,0.6857142857142857,0.45454545454545453,True,291
584,Army ,10,18,13,21,15,11,4,23,23,56,0.1818181818181818,0.6521739130434783,2016,7,14,7,8,3,8,3,4,3,5,4,2,2,4,4,14,0.375,4.0,Syracuse ,25,70,19,40,6,30,17,22,20,21,9,12,6,14,22,73,0.2428571428571428,0.6428571428571429,5,13,4,10,2,11,13,13,6,6,2,2,3,7,4,24,1.0,2.0,0.36363636363636365,0.42424242424242425,0.2727272727272727,0.5555555555555556,0.6190476190476191,False,292
585,Syracuse ,17,22,20,21,9,12,6,14,22,73,0.2428571428571428,0.6428571428571429,2016,5,13,4,10,2,11,13,13,6,6,2,2,3,7,4,24,1.0,2.0,Army ,20,55,14,33,6,22,10,18,13,21,15,11,4,23,23,56,0.1818181818181818,0.6521739130434783,7,14,7,8,3,8,3,4,3,5,4,2,2,4,4,14,0.375,4.0,0.35714285714285715,0.475,0.2,0.7727272727272727,0.9523809523809523,True,292
586,Auburn ,9,12,9,21,12,5,1,15,20,52,0.1323529411764706,0.8,2016,5,15,5,14,1,7,3,6,2,7,4,1,1,5,4,14,0.25,2.0,Baylor ,30,64,24,44,6,20,18,21,13,33,25,12,11,13,13,84,0.28125,1.9230769230769231,10,17,10,17,4,9,10,11,5,12,10,7,3,3,3,30,1.0,5.0,0.29411764705882354,0.3469387755102041,0.15789473684210525,0.75,0.42857142857142855,False,293
587,Baylor ,18,21,13,33,25,12,11,13,13,84,0.28125,1.9230769230769231,2016,10,17,10,17,4,9,10,11,5,12,10,7,3,3,3,30,1.0,5.0,Auburn ,20,68,17,49,3,19,9,12,9,21,12,5,1,15,20,52,0.1323529411764706,0.8,5,15,5,14,1,7,3,6,2,7,4,1,1,5,4,14,0.25,2.0,0.46875,0.5454545454545454,0.3,0.8571428571428571,0.3939393939393939,True,293
588,Auburn ,11,22,12,18,17,13,4,17,17,57,0.1896551724137931,1.0,2016,9,16,7,12,2,5,4,6,3,6,6,3,1,5,4,24,0.2857142857142857,3.0,St. John's ,22,46,17,36,5,10,8,13,7,19,11,4,0,25,19,68,0.1739130434782608,0.44,10,19,6,13,4,6,3,4,3,3,4,2,0,10,4,25,1.5,0.6666666666666666,0.46551724137931033,0.5217391304347826,0.25,0.5,0.6666666666666666,False,294
589,St. John's ,8,13,7,19,11,4,0,25,19,68,0.1739130434782608,0.44,2016,10,19,6,13,4,6,3,4,3,3,4,2,0,10,4,25,1.5,0.6666666666666666,Auburn ,27,58,24,46,3,12,11,22,12,18,17,13,4,17,17,57,0.1896551724137931,1.0,9,16,7,12,2,5,4,6,3,6,6,3,1,5,4,24,0.2857142857142857,3.0,0.4782608695652174,0.4722222222222222,0.5,0.6153846153846154,0.3684210526315789,True,294
590,Belmont ,10,14,5,22,12,4,2,9,12,60,0.1785714285714285,1.3333333333333333,2016,7,16,6,9,1,7,1,2,3,6,4,2,1,3,3,16,0.125,1.5,Michigan State ,31,66,26,53,5,13,7,10,10,27,10,5,3,10,15,74,0.106060606060606,1.0,11,21,9,14,4,7,6,7,5,7,4,2,1,3,3,27,0.5,4.0,0.39285714285714285,0.42105263157894735,0.3333333333333333,0.7142857142857143,0.22727272727272727,False,295
591,Michigan State ,7,10,10,27,10,5,3,10,15,74,0.106060606060606,1.0,2016,11,21,9,14,4,7,6,7,5,7,4,2,1,3,3,27,0.5,4.0,Belmont ,22,56,16,38,6,18,10,14,5,22,12,4,2,9,12,60,0.1785714285714285,1.3333333333333333,7,16,6,9,1,7,1,2,3,6,4,2,1,3,3,16,0.125,1.5,0.4696969696969697,0.49056603773584906,0.38461538461538464,0.7,0.37037037037037035,True,295
592,Buffalo ,16,22,18,26,11,4,2,16,24,69,0.2162162162162162,0.6875,2016,6,18,3,11,3,7,8,9,4,5,6,1,2,3,4,23,0.4444444444444444,2.0,Ohio State ,33,63,25,46,8,17,14,26,9,32,19,6,10,15,19,88,0.2222222222222222,1.2666666666666666,10,21,6,11,4,10,4,7,3,7,6,2,5,5,3,27,0.5714285714285714,5.0,0.2972972972972973,0.2826086956521739,0.32142857142857145,0.7272727272727273,0.6923076923076923,False,296
593,Ohio State ,14,26,9,32,19,6,10,15,19,88,0.2222222222222222,1.2666666666666666,2016,10,21,6,11,4,10,4,7,3,7,6,2,5,5,3,27,0.5714285714285714,5.0,Buffalo ,22,74,13,46,9,28,16,22,18,26,11,4,2,16,24,69,0.2162162162162162,0.6875,6,18,3,11,3,7,8,9,4,5,6,1,2,3,4,23,0.4444444444444444,2.0,0.5238095238095238,0.5434782608695652,0.47058823529411764,0.5384615384615384,0.28125,True,296
594,Central Arkansas ,7,10,16,20,14,3,1,10,17,60,0.1,1.4,2016,6,17,5,11,2,6,1,2,7,3,6,1,0,6,4,13,0.5,2.0,Louisville ,34,62,31,52,3,10,16,21,10,30,22,7,6,10,14,87,0.2580645161290322,2.2,12,17,12,17,1,4,7,8,3,6,5,1,2,2,2,25,1.0,5.0,0.32857142857142857,0.32,0.35,0.7,0.8,False,297
595,Louisville ,16,21,10,30,22,7,6,10,14,87,0.2580645161290322,2.2,2016,12,17,12,17,1,4,7,8,3,6,5,1,2,2,2,25,1.0,5.0,Central Arkansas ,23,70,16,50,7,20,7,10,16,20,14,3,1,10,17,60,0.1,1.4,6,17,5,11,2,6,1,2,7,3,6,1,0,6,4,13,0.5,2.0,0.5483870967741935,0.5961538461538461,0.3,0.7619047619047619,0.3333333333333333,True,297
596,Chattanooga ,8,9,7,17,9,6,2,19,18,50,0.1568627450980392,0.4736842105263157,2016,7,12,6,9,1,4,2,2,2,4,5,3,1,5,5,17,0.2,1.0,Mississippi State ,21,63,18,51,3,12,15,20,20,18,10,6,4,17,19,60,0.238095238095238,0.5882352941176471,8,23,6,14,2,9,4,6,7,6,5,3,3,3,4,19,0.8,5.0,0.39215686274509803,0.47368421052631576,0.15384615384615385,0.8888888888888888,0.4117647058823529,False,298
597,Mississippi State ,15,20,20,18,10,6,4,17,19,60,0.238095238095238,0.5882352941176471,2016,8,23,6,14,2,9,4,6,7,6,5,3,3,3,4,19,0.8,5.0,Chattanooga ,20,51,18,38,2,13,8,9,7,17,9,6,2,19,18,50,0.1568627450980392,0.4736842105263157,7,12,6,9,1,4,2,2,2,4,5,3,1,5,5,17,0.2,1.0,0.3333333333333333,0.35294117647058826,0.25,0.75,1.1111111111111112,True,298
598,DePaul ,15,23,7,21,14,2,2,9,18,73,0.2830188679245283,1.5555555555555556,2016,10,17,9,15,1,5,5,7,1,8,5,1,1,4,5,25,0.75,1.25,Louisville ,29,61,22,43,7,18,7,12,12,24,14,6,1,11,22,72,0.1147540983606557,1.2727272727272727,9,18,7,13,2,5,4,7,3,8,5,2,1,2,5,20,0.5714285714285714,5.0,0.4716981132075472,0.4857142857142857,0.4444444444444444,0.6521739130434783,0.3333333333333333,True,299
599,Louisville ,7,12,12,24,14,6,1,11,22,72,0.1147540983606557,1.2727272727272727,2016,9,18,7,13,2,5,4,7,3,8,5,2,1,2,5,20,0.5714285714285714,5.0,DePaul ,25,53,17,35,8,18,15,23,7,21,14,2,2,9,18,73,0.2830188679245283,1.5555555555555556,10,17,9,15,1,5,5,7,1,8,5,1,1,4,5,25,0.75,1.25,0.47540983606557374,0.5116279069767442,0.3888888888888889,0.5833333333333334,0.5,False,299
600,DePaul ,6,9,12,17,18,9,1,8,13,71,0.0909090909090909,2.25,2016,8,16,6,13,3,8,3,4,4,3,5,3,1,4,3,20,0.25,2.0,Oregon State ,33,65,23,40,10,25,7,10,16,25,22,7,4,10,15,83,0.1076923076923077,2.2,14,20,7,10,7,10,3,5,6,9,7,5,3,3,4,38,0.375,2.333333333333333,0.4090909090909091,0.41025641025641024,0.4074074074074074,0.6666666666666666,0.7058823529411765,False,300
601,Oregon State ,7,10,16,25,22,7,4,10,15,83,0.1076923076923077,2.2,2016,14,20,7,10,7,10,3,5,6,9,7,5,3,3,4,38,0.375,2.333333333333333,DePaul ,27,66,16,39,11,27,6,9,12,17,18,9,1,8,13,71,0.0909090909090909,2.25,8,16,6,13,3,8,3,4,4,3,5,3,1,4,3,20,0.25,2.0,0.5076923076923077,0.575,0.4,0.7,0.64,True,300
602,Duquesne ,4,6,11,16,8,4,1,12,14,51,0.0615384615384615,0.6666666666666666,2016,7,22,7,17,5,12,3,3,4,4,4,1,1,4,3,17,0.1363636363636363,1.5,Connecticut ,37,72,27,50,10,22,13,18,17,27,18,7,7,9,9,97,0.1805555555555555,2.0,9,17,8,14,6,8,4,5,5,11,7,3,5,4,2,21,0.6,7.0,0.2923076923076923,0.2857142857142857,0.3,0.6666666666666666,0.6875,False,301
603,Connecticut ,13,18,17,27,18,7,7,9,9,97,0.1805555555555555,2.0,2016,9,17,8,14,6,8,4,5,5,11,7,3,5,4,2,21,0.6,7.0,Duquesne ,19,65,10,35,9,30,4,6,11,16,8,4,1,12,14,51,0.0615384615384615,0.6666666666666666,7,22,7,17,5,12,3,3,4,4,4,1,1,4,3,17,0.1363636363636363,1.5,0.5138888888888888,0.54,0.45454545454545453,0.7222222222222222,0.6296296296296297,True,301
604,Duquesne ,20,23,11,21,19,10,3,15,12,97,0.2857142857142857,1.2666666666666666,2016,9,19,7,16,2,8,8,9,7,7,7,3,1,6,4,25,0.6153846153846154,5.0,Seton Hall ,29,72,18,40,11,32,7,8,10,21,13,10,6,19,19,76,0.0972222222222222,0.6842105263157895,7,23,4,10,3,13,3,4,2,4,6,4,3,4,3,17,0.375,5.0,0.4857142857142857,0.5102040816326531,0.42857142857142855,0.8695652173913043,0.5238095238095238,True,302
605,Seton Hall ,7,8,10,21,13,10,6,19,19,76,0.0972222222222222,0.6842105263157895,2016,7,23,4,10,3,13,3,4,2,4,6,4,3,4,3,17,0.375,5.0,Duquesne ,34,70,25,49,9,21,20,23,11,21,19,10,3,15,12,97,0.2857142857142857,1.2666666666666666,9,19,7,16,2,8,8,9,7,7,7,3,1,6,4,25,0.6153846153846154,5.0,0.4027777777777778,0.45,0.34375,0.875,0.47619047619047616,False,302
606,Florida State ,10,18,16,21,12,10,5,21,24,58,0.1666666666666666,0.5714285714285714,2016,4,15,3,11,3,4,3,4,7,5,6,4,3,10,5,11,0.4,1.0,Baylor ,28,58,23,49,5,9,17,24,12,24,17,10,7,17,18,78,0.293103448275862,1.0,12,18,12,18,2,3,6,9,3,6,8,5,1,4,4,30,2.0,2.0,0.35,0.32608695652173914,0.42857142857142855,0.5555555555555556,0.7619047619047619,False,303
607,Baylor ,17,24,12,24,17,10,7,17,18,78,0.293103448275862,1.0,2016,12,18,12,18,2,3,6,9,3,6,8,5,1,4,4,30,2.0,2.0,Florida State ,21,60,15,46,6,14,10,18,16,21,12,10,5,21,24,58,0.1666666666666666,0.5714285714285714,4,15,3,11,3,4,3,4,7,5,6,4,3,10,5,11,0.4,1.0,0.4827586206896552,0.46938775510204084,0.5555555555555556,0.7083333333333334,0.5,True,303
608,Florida State ,16,18,15,23,13,8,3,14,15,74,0.2461538461538461,0.9285714285714286,2016,6,13,4,11,2,6,7,8,6,7,6,4,1,4,4,18,0.6363636363636364,1.5,Texas A&M ,24,62,21,49,3,13,5,6,7,20,14,4,5,16,22,56,0.0806451612903225,0.875,8,16,7,15,1,3,2,2,4,9,9,2,2,5,5,18,0.4,1.8,0.4,0.4444444444444444,0.3,0.8888888888888888,0.6521739130434783,True,304
609,Texas A&M ,5,6,7,20,14,4,5,16,22,56,0.0806451612903225,0.875,2016,8,16,7,15,1,3,2,2,4,9,9,2,2,5,5,18,0.4,1.8,Florida State ,26,65,20,45,6,20,16,18,15,23,13,8,3,14,15,74,0.2461538461538461,0.9285714285714286,6,13,4,11,2,6,7,8,6,7,6,4,1,4,4,18,0.6363636363636364,1.5,0.3870967741935484,0.42857142857142855,0.23076923076923078,0.8333333333333334,0.35,False,304
610,Green Bay ,10,12,10,24,6,7,1,11,18,53,0.1666666666666666,0.5454545454545454,2016,6,16,6,12,1,4,6,6,5,5,3,3,1,3,3,14,0.8571428571428571,1.0,Tennessee ,21,55,18,43,3,12,14,19,7,26,13,4,3,10,16,59,0.2545454545454545,1.3,4,15,4,10,2,5,4,6,3,10,4,2,2,2,5,14,0.4,1.5,0.3333333333333333,0.3953488372093023,0.17647058823529413,0.8333333333333334,0.4166666666666667,False,305
611,Tennessee ,14,19,7,26,13,4,3,10,16,59,0.2545454545454545,1.3,2016,4,15,4,10,2,5,4,6,3,10,4,2,2,2,5,14,0.4,1.5,Green Bay ,20,60,17,43,3,17,10,12,10,24,6,7,1,11,18,53,0.1666666666666666,0.5454545454545454,6,16,6,12,1,4,6,6,5,5,3,3,1,3,3,14,0.8571428571428571,1.0,0.38181818181818183,0.4186046511627907,0.25,0.7368421052631579,0.2692307692307692,True,305
612,Hawaii ,22,30,19,24,11,6,4,16,19,50,0.3666666666666666,0.6875,2016,2,9,2,7,0,5,4,8,4,5,2,1,1,4,5,8,0.4444444444444444,2.0,UCLA ,26,59,23,51,3,8,11,16,9,28,15,8,8,17,25,66,0.1864406779661017,0.8823529411764706,7,13,6,11,1,3,4,4,3,8,5,2,5,4,5,16,0.5,1.5,0.2,0.21621621621621623,0.17391304347826086,0.7333333333333333,0.7916666666666666,False,306
613,UCLA ,11,16,9,28,15,8,8,17,25,66,0.1864406779661017,0.8823529411764706,2016,7,13,6,11,1,3,4,4,3,8,5,2,5,4,5,16,0.5,1.5,Hawaii ,12,60,8,37,4,23,22,30,19,24,11,6,4,16,19,50,0.3666666666666666,0.6875,2,9,2,7,0,5,4,8,4,5,2,1,1,4,5,8,0.4444444444444444,2.0,0.4406779661016949,0.45098039215686275,0.375,0.6875,0.32142857142857145,True,306
614,Idaho ,2,5,11,15,14,5,1,9,9,59,0.0277777777777777,1.5555555555555556,2016,8,17,7,12,3,14,1,3,5,4,2,2,1,2,3,17,0.1111111111111111,2.0,Baylor ,37,74,28,52,9,22,6,9,14,34,27,4,9,12,8,89,0.081081081081081,2.25,9,15,7,11,5,10,4,5,3,8,16,1,2,4,2,23,0.3636363636363636,16.0,0.3333333333333333,0.5172413793103449,0.20930232558139536,0.4,0.7333333333333333,False,307
615,Baylor ,6,9,14,34,27,4,9,12,8,89,0.081081081081081,2.25,2016,9,15,7,11,5,10,4,5,3,8,16,1,2,4,2,23,0.3636363636363636,16.0,Idaho ,24,72,15,29,9,43,2,5,11,15,14,5,1,9,9,59,0.0277777777777777,1.5555555555555556,8,17,7,12,3,14,1,3,5,4,2,2,1,2,3,17,0.1111111111111111,2.0,0.5,0.5384615384615384,0.4090909090909091,0.6666666666666666,0.4117647058823529,True,307
616,Indiana ,16,26,6,25,10,6,3,13,12,62,0.3018867924528302,0.7692307692307693,2016,8,21,7,15,2,6,6,9,2,7,5,3,2,4,3,23,0.2857142857142857,2.0,Georgia ,25,64,18,40,7,24,1,5,10,27,20,3,7,16,21,58,0.015625,1.25,7,20,3,9,4,13,1,2,2,6,7,2,1,4,5,18,0.0909090909090909,2.5,0.39622641509433965,0.4358974358974359,0.2857142857142857,0.6153846153846154,0.24,True,308
617,Georgia ,1,5,10,27,20,3,7,16,21,58,0.015625,1.25,2016,7,20,3,9,4,13,1,2,2,6,7,2,1,4,5,18,0.0909090909090909,2.5,Indiana ,21,53,17,39,4,14,16,26,6,25,10,6,3,13,12,62,0.3018867924528302,0.7692307692307693,8,21,7,15,2,6,6,9,2,7,5,3,2,4,3,23,0.2857142857142857,2.0,0.390625,0.45,0.2916666666666667,0.2,0.37037037037037035,False,308
